compiler,bits,mode,hier,body,group,dispatch,arity,min,median,p90,mean,stddev,se,net,net_se,disp,disp_se,disp_ns,x_net,x_disp
g++ 13.3,64,clflush,main,-,baseline,probe,0,25,50,50,38.90,12.4,0.16,0.00,0.23,-3.00,0.23,-1.197,0.000,0.000
g++ 13.3,64,clflush,main,-,baseline,direct,0,25,50,50,41.89,11.7,0.15,3.00,0.23,0.00,0.22,0.000,0.000,0.000
g++ 13.3,64,clflush,main,-,baseline,touch,1,225,275,500,309.79,106.1,1.41,270.89,1.42,0.00,1.99,0.000,0.000,0.000
g++ 13.3,64,clflush,main,-,baseline,touch+touch,2,250,300,825,366.07,171.8,2.28,327.17,2.28,0.00,3.22,0.000,0.000,0.000
g++ 13.3,64,clflush,main,const,yardstick,vf,1,450,550,1050,600.32,170.9,2.26,561.42,2.27,290.53,2.66,116.127,1.000,1.000
g++ 13.3,64,clflush,main,const,yardstick,vf+vf,2,475,575,1350,683.69,274.7,3.64,644.79,3.64,317.62,4.29,126.954,1.000,1.000
g++ 13.3,64,clflush,main,const,vptr_vector,om vptr,1,425,525,925,587.55,157.2,2.08,548.65,2.09,545.66,2.09,218.102,0.977,1.878
g++ 13.3,64,clflush,main,const,vptr_vector,om ref,1,850,1000,1800,1133.74,284.8,3.77,1094.84,3.78,823.95,4.03,329.337,1.950,2.836
g++ 13.3,64,clflush,main,const,vptr_vector,om vptr,2,625,750,1425,850.95,241.9,3.20,812.05,3.21,809.06,3.21,323.384,1.259,2.547
g++ 13.3,64,clflush,main,const,vptr_vector,om ref,2,950,1350,2200,1529.27,362.2,4.80,1490.37,4.80,1163.20,5.31,464.937,2.311,3.662
g++ 13.3,64,clflush,main,const,vptr_map,om vptr,1,425,500,1050,576.29,183.3,2.43,537.39,2.43,534.40,2.43,213.602,0.957,1.839
g++ 13.3,64,clflush,main,const,vptr_map,om ref,1,650,800,1475,890.08,232.3,3.08,851.18,3.08,580.29,3.38,231.946,1.516,1.997
g++ 13.3,64,clflush,main,const,vptr_map,om vptr,2,675,800,1325,877.19,186.7,2.47,838.29,2.48,835.29,2.48,333.871,1.300,2.630
g++ 13.3,64,clflush,main,const,vptr_map,om ref,2,875,1100,1950,1260.93,317.9,4.21,1222.03,4.21,894.86,4.79,357.678,1.895,2.817
