compiler,bits,mode,hier,body,group,dispatch,arity,min,median,p90,mean,stddev,se,net,net_se,disp,disp_se,disp_ns,x_net,x_disp
g++ 15.2,64,clflush,inplace_ind,const,yardstick,vf+vf,2,416,534,712,548.10,70.6,0.94,504.55,0.94,256.10,1.03,128.261,1.000,1.000
g++ 15.2,64,clflush,inplace_ind,const,inplace_ind,om ref,1,720,790,928,805.25,55.1,0.73,761.69,0.73,521.76,0.88,261.302,1.575,2.142
g++ 15.2,64,clflush,inplace_ind,const,inplace_ind,om ref,2,950,1136,1386,1149.69,115.8,1.53,1106.14,1.53,857.69,1.59,429.544,2.192,3.349
g++ 15.2,64,clflush,main,use,yardstick,vf,1,406,544,652,549.24,53.8,0.71,505.69,0.71,304.01,0.79,152.254,1.000,1.000
g++ 15.2,64,clflush,main,use,yardstick,vf+vf,2,438,586,768,600.31,73.1,0.97,556.76,0.97,335.12,1.07,167.832,1.000,1.000
g++ 15.2,64,clflush,main,use,vptr_vector,om vptr,1,498,606,730,613.56,57.4,0.76,570.01,0.76,368.33,0.83,184.467,1.127,1.212
g++ 15.2,64,clflush,main,use,vptr_vector,om ref,1,1036,1168,1378,1188.68,84.2,1.12,1145.13,1.12,943.46,1.17,472.496,2.264,3.103
g++ 15.2,64,clflush,main,use,vptr_vector,om vptr,2,690,836,974,829.95,73.9,0.98,786.40,0.98,564.76,1.08,282.840,1.412,1.685
g++ 15.2,64,clflush,main,use,vptr_vector,om ref,2,1330,1434,1708,1474.35,105.6,1.40,1430.80,1.40,1209.16,1.47,605.562,2.570,3.608
g++ 15.2,64,clflush,main,use,vptr_map,om vptr,1,486,568,650,565.20,49.0,0.65,521.65,0.65,319.97,0.73,160.245,1.032,1.052
g++ 15.2,64,clflush,main,use,vptr_map,om ref,1,738,888,1024,893.77,65.4,0.87,850.22,0.87,648.54,0.93,324.799,1.681,2.133
g++ 15.2,64,clflush,main,use,vptr_map,om vptr,2,670,736,910,756.28,60.9,0.81,712.72,0.81,491.08,0.93,245.942,1.280,1.465
g++ 15.2,64,clflush,main,use,vptr_map,om ref,2,966,1040,1282,1074.13,90.0,1.19,1030.57,1.19,808.93,1.28,405.125,1.851,2.414
g++ 15.2,64,clflush,main,use,flat_map,om vptr,1,464,534,612,539.32,34.4,0.46,495.77,0.46,294.10,0.57,147.287,0.980,0.967
g++ 15.2,64,clflush,main,use,flat_map,om ref,1,696,872,1010,874.09,68.3,0.90,830.53,0.90,628.86,0.97,314.940,1.642,2.069
g++ 15.2,64,clflush,main,use,flat_map,om vptr,2,654,738,934,761.61,72.1,0.95,718.06,0.95,496.42,1.06,248.615,1.290,1.481
g++ 15.2,64,clflush,main,use,flat_map,om ref,2,934,1030,1268,1062.09,92.1,1.22,1018.54,1.22,796.90,1.30,399.098,1.829,2.378
g++ 15.2,64,clflush,main,use,indirect,om vptr,1,478,574,742,588.50,72.3,0.96,544.95,0.96,343.27,1.02,171.914,1.078,1.129
g++ 15.2,64,clflush,main,use,indirect,om ref,1,1106,1420,1722,1461.44,120.7,1.60,1417.89,1.60,1216.21,1.63,609.096,2.804,4.001
g++ 15.2,64,clflush,main,use,indirect,om vptr,2,670,832,1034,838.28,94.7,1.25,794.73,1.25,573.09,1.34,287.010,1.427,1.710
g++ 15.2,64,clflush,main,use,indirect,om ref,2,1352,1622,1926,1618.91,167.9,2.22,1575.36,2.22,1353.72,2.27,677.960,2.830,4.040
g++ 15.2,64,clflush,inplace,use,yardstick,vf,1,388,480,572,485.28,47.9,0.63,441.73,0.63,198.65,0.79,99.489,1.000,1.000
g++ 15.2,64,clflush,inplace,use,yardstick,vf+vf,2,398,514,676,525.91,63.7,0.84,482.35,0.84,220.53,1.06,110.444,1.000,1.000
g++ 15.2,64,clflush,inplace_ind,use,yardstick,vf,1,384,500,628,506.15,59.4,0.79,462.59,0.79,222.65,0.93,111.509,1.000,1.000
g++ 15.2,64,clflush,inplace_ind,use,yardstick,vf+vf,2,394,514,664,524.78,64.7,0.86,481.23,0.86,232.78,0.96,116.581,1.000,1.000
g++ 15.2,64,clflush,inplace,use,inplace,om ref,1,466,530,668,543.78,55.8,0.74,500.23,0.74,257.16,0.88,128.787,1.132,1.294
g++ 15.2,64,clflush,inplace,use,inplace,om ref,2,672,808,1040,821.41,102.1,1.35,777.85,1.35,516.03,1.50,258.434,1.613,2.340
g++ 15.2,64,clflush,inplace_ind,use,inplace_ind,om ref,1,742,850,1032,871.67,69.9,0.93,828.12,0.93,588.18,1.05,294.568,1.790,2.642
g++ 15.2,64,clflush,inplace_ind,use,inplace_ind,om ref,2,900,1056,1248,1049.18,98.5,1.30,1005.63,1.30,757.18,1.38,379.208,2.090,3.253
