compiler,bits,mode,hier,body,group,dispatch,arity,min,median,p90,mean,stddev,se,net,net_se,disp,disp_se,disp_ns,x_net,x_disp
clang++ 18.1,32,warm,main,-,baseline,ovh,0,25,50,50,38.84,12.4,0.16,0.00,0.23,0.00,0.23,0.000,0.000,0.000
clang++ 18.1,32,warm,main,-,baseline,nvf,1,25,50,50,42.57,11.4,0.15,3.72,0.22,0.00,0.21,0.000,0.000,0.000
clang++ 18.1,32,warm,main,-,baseline,nvf+nvf,2,25,50,50,42.92,11.3,0.15,4.08,0.22,0.00,0.21,0.000,0.000,0.000
clang++ 18.1,32,warm,main,const,yardstick,vf,1,25,50,75,56.57,11.3,0.15,17.73,0.22,14.00,0.21,5.612,1.000,1.000
clang++ 18.1,32,warm,main,const,yardstick,vf+vf,2,50,75,75,67.89,11.3,0.15,29.04,0.22,24.96,0.21,10.005,1.000,1.000
clang++ 18.1,32,warm,main,const,vptr_vector,om vptr,1,50,50,75,57.17,11.3,0.15,18.32,0.22,18.32,0.22,7.344,1.034,1.308
clang++ 18.1,32,warm,main,const,vptr_vector,om ref,1,50,75,75,63.82,12.4,0.16,24.98,0.23,21.26,0.22,8.520,1.409,1.518
clang++ 18.1,32,warm,main,const,vptr_vector,om vptr,2,50,50,75,57.46,11.4,0.15,18.62,0.22,18.62,0.22,7.462,0.641,0.746
clang++ 18.1,32,warm,main,const,vptr_vector,om ref,2,50,50,75,56.22,10.8,0.14,17.38,0.22,13.30,0.21,5.329,0.598,0.533
clang++ 18.1,32,warm,main,const,vptr_map,om vptr,1,50,50,75,56.71,11.1,0.15,17.87,0.22,17.87,0.22,7.163,1.008,1.276
clang++ 18.1,32,warm,main,const,vptr_map,om ref,1,50,75,75,69.68,10.2,0.14,30.83,0.21,27.11,0.20,10.864,1.739,1.936
clang++ 18.1,32,warm,main,const,vptr_map,om vptr,2,50,50,75,57.57,11.5,0.15,18.73,0.22,18.73,0.22,7.505,0.645,0.750
clang++ 18.1,32,warm,main,const,vptr_map,om ref,2,50,75,75,70.02,10.0,0.13,31.18,0.21,27.10,0.20,10.861,1.074,1.086
clang++ 18.1,32,warm,main,const,flat_map,om vptr,1,50,50,75,56.71,11.1,0.15,17.87,0.22,17.87,0.22,7.161,1.008,1.276
clang++ 18.1,32,warm,main,const,flat_map,om ref,1,50,75,75,73.76,6.7,0.09,34.92,0.19,31.19,0.18,12.501,1.970,2.227
clang++ 18.1,32,warm,main,const,flat_map,om vptr,2,50,50,75,57.40,11.4,0.15,18.56,0.22,18.56,0.22,7.437,0.639,0.743
clang++ 18.1,32,warm,main,const,flat_map,om ref,2,50,75,75,73.77,5.4,0.07,34.93,0.18,30.85,0.17,12.362,1.203,1.236
clang++ 18.1,32,warm,main,const,indirect,om vptr,1,50,50,75,61.05,12.4,0.16,22.21,0.23,22.21,0.23,8.901,1.253,1.586
clang++ 18.1,32,warm,main,const,indirect,om ref,1,50,75,75,68.08,11.2,0.15,29.24,0.22,25.52,0.21,10.226,1.649,1.822
clang++ 18.1,32,warm,main,const,indirect,om vptr,2,50,50,75,58.92,12.0,0.16,20.07,0.23,20.07,0.23,8.045,0.691,0.804
clang++ 18.1,32,warm,main,const,indirect,om ref,2,50,50,75,58.34,11.8,0.16,19.50,0.23,15.42,0.22,6.178,0.671,0.618
clang++ 18.1,32,warm,inplace,-,baseline,nvf,1,25,50,50,42.50,11.5,0.15,3.66,0.22,0.00,0.21,0.000,0.000,0.000
clang++ 18.1,32,warm,inplace,-,baseline,nvf+nvf,2,25,50,50,42.96,11.2,0.15,4.12,0.22,0.00,0.21,0.000,0.000,0.000
clang++ 18.1,32,warm,inplace,const,yardstick,vf,1,25,50,75,55.13,10.7,0.14,16.29,0.22,12.63,0.21,5.062,1.000,1.000
clang++ 18.1,32,warm,inplace,const,yardstick,vf+vf,2,50,75,75,68.29,11.1,0.15,29.44,0.22,25.32,0.21,10.149,1.000,1.000
clang++ 18.1,32,warm,inplace,const,inplace,om ref,1,25,50,75,55.41,11.3,0.15,16.57,0.22,12.91,0.21,5.173,1.017,1.022
clang++ 18.1,32,warm,inplace,const,inplace,om ref,2,50,50,50,50.00,0.0,0.00,11.16,0.16,7.04,0.15,2.821,0.379,0.278
clang++ 18.1,32,warm,inplace_ind,-,baseline,nvf,1,25,50,50,42.34,11.5,0.15,3.50,0.22,0.00,0.22,0.000,0.000,0.000
clang++ 18.1,32,warm,inplace_ind,-,baseline,nvf+nvf,2,25,50,50,42.96,11.2,0.15,4.12,0.22,0.00,0.21,0.000,0.000,0.000
clang++ 18.1,32,warm,inplace_ind,const,yardstick,vf,1,25,50,75,55.18,10.8,0.14,16.33,0.22,12.84,0.21,5.145,1.000,1.000
clang++ 18.1,32,warm,inplace_ind,const,yardstick,vf+vf,2,50,75,75,68.04,11.2,0.15,29.20,0.22,25.08,0.21,10.051,1.000,1.000
clang++ 18.1,32,warm,inplace_ind,const,inplace_ind,om ref,1,50,75,75,61.97,12.5,0.17,23.13,0.23,19.63,0.23,7.868,1.416,1.529
clang++ 18.1,32,warm,inplace_ind,const,inplace_ind,om ref,2,50,50,75,51.72,6.3,0.08,12.88,0.18,8.76,0.17,3.510,0.441,0.349
clang++ 18.1,32,warm,main,use,yardstick,vf,1,25,50,75,57.57,11.6,0.15,18.72,0.23,15.00,0.22,6.011,1.000,1.000
clang++ 18.1,32,warm,main,use,yardstick,vf+vf,2,50,75,75,67.31,11.5,0.15,28.46,0.22,24.39,0.21,9.773,1.000,1.000
clang++ 18.1,32,warm,main,use,vptr_vector,om vptr,1,50,75,75,63.08,12.5,0.17,24.24,0.23,20.52,0.22,8.223,1.295,1.368
clang++ 18.1,32,warm,main,use,vptr_vector,om ref,1,50,75,75,64.92,12.3,0.16,26.08,0.23,22.36,0.22,8.959,1.393,1.490
clang++ 18.1,32,warm,main,use,vptr_vector,om vptr,2,50,75,75,63.63,12.4,0.16,24.79,0.23,20.71,0.22,8.300,0.871,0.849
clang++ 18.1,32,warm,main,use,vptr_vector,om ref,2,50,50,75,56.46,10.9,0.14,17.61,0.22,13.54,0.21,5.424,0.619,0.555
clang++ 18.1,32,warm,main,use,vptr_map,om vptr,1,50,75,75,62.32,12.5,0.17,23.47,0.23,19.75,0.22,7.915,1.254,1.317
clang++ 18.1,32,warm,main,use,vptr_map,om ref,1,50,75,75,70.51,9.6,0.13,31.67,0.21,27.95,0.20,11.200,1.691,1.863
clang++ 18.1,32,warm,main,use,vptr_map,om vptr,2,50,75,75,63.70,12.4,0.16,24.86,0.23,20.78,0.22,8.328,0.873,0.852
clang++ 18.1,32,warm,main,use,vptr_map,om ref,2,50,75,75,71.04,9.1,0.12,32.20,0.20,28.12,0.19,11.269,1.131,1.153
clang++ 18.1,32,warm,main,use,flat_map,om vptr,1,50,75,75,62.38,12.5,0.17,23.54,0.23,19.82,0.22,7.941,1.257,1.321
clang++ 18.1,32,warm,main,use,flat_map,om ref,1,50,75,100,76.08,9.0,0.12,37.24,0.20,33.51,0.19,13.431,1.989,2.234
