compiler,bits,mode,hier,body,group,dispatch,arity,min,median,p90,mean,stddev,se,net,net_se,disp,disp_se,disp_ns,x_net,x_disp
g++ 13.3,64,clflush,main,const,indirect,om vptr,1,475,550,1300,709.04,278.0,3.68,670.15,3.69,666.25,3.69,271.351,1.181,2.293
g++ 13.3,64,clflush,main,const,indirect,om ref,1,1125,1200,2025,1338.62,292.3,3.87,1299.73,3.88,1022.95,4.08,416.632,2.291,3.521
g++ 13.3,64,clflush,main,const,indirect,om vptr,2,700,775,1500,875.32,245.1,3.25,836.43,3.25,832.52,3.25,339.073,1.267,2.515
g++ 13.3,64,clflush,main,const,indirect,om ref,2,1350,1550,2350,1706.03,333.8,4.42,1667.14,4.42,1337.71,4.98,544.826,2.524,4.042
g++ 13.3,64,clflush,inplace,-,baseline,touch,1,200,250,350,278.41,99.6,1.32,239.52,1.33,0.00,1.87,0.000,0.000,0.000
g++ 13.3,64,clflush,inplace,-,baseline,touch+touch,2,225,275,825,338.53,175.9,2.33,299.64,2.34,0.00,3.30,0.000,0.000,0.000
g++ 13.3,64,clflush,inplace,const,yardstick,vf,1,450,475,1000,542.17,163.7,2.17,503.28,2.17,263.76,2.54,107.425,1.000,1.000
g++ 13.3,64,clflush,inplace,const,yardstick,vf+vf,2,400,525,1350,642.65,275.0,3.64,603.76,3.65,304.12,4.32,123.864,1.000,1.000
g++ 13.3,64,clflush,inplace,const,inplace,om ref,1,475,525,1075,608.35,196.7,2.61,569.46,2.61,329.94,2.92,134.379,1.131,1.251
g++ 13.3,64,clflush,inplace,const,inplace,om ref,2,700,750,1475,845.91,239.7,3.18,807.02,3.18,507.38,3.94,206.647,1.337,1.668
g++ 13.3,64,clflush,inplace_ind,-,baseline,touch,1,200,250,325,275.46,96.6,1.28,236.57,1.29,0.00,1.81,0.000,0.000,0.000
g++ 13.3,64,clflush,inplace_ind,-,baseline,touch+touch,2,225,275,875,333.44,181.8,2.41,294.55,2.41,0.00,3.41,0.000,0.000,0.000
g++ 13.3,64,clflush,inplace_ind,const,yardstick,vf,1,425,475,975,539.92,162.5,2.15,501.03,2.16,264.46,2.50,107.709,1.000,1.000
g++ 13.3,64,clflush,inplace_ind,const,yardstick,vf+vf,2,450,525,1325,671.84,272.8,3.61,632.95,3.62,338.39,4.34,137.823,1.000,1.000
g++ 13.3,64,clflush,inplace_ind,const,inplace_ind,om ref,1,675,750,1475,843.17,241.5,3.20,804.28,3.20,567.71,3.45,231.218,1.605,2.147
g++ 13.3,64,clflush,inplace_ind,const,inplace_ind,om ref,2,900,1025,1850,1196.37,326.1,4.32,1157.48,4.32,862.93,4.95,351.456,1.829,2.550
g++ 13.3,64,clflush,main,use,yardstick,vf,1,425,500,1025,556.98,173.6,2.30,518.09,2.31,241.31,2.63,98.280,1.000,1.000
g++ 13.3,64,clflush,main,use,yardstick,vf+vf,2,450,525,1325,658.03,264.9,3.51,619.14,3.51,289.70,4.19,117.991,1.000,1.000
g++ 13.3,64,clflush,main,use,vptr_vector,om vptr,1,475,500,1000,572.23,157.9,2.09,533.34,2.10,256.56,2.45,104.492,1.029,1.063
g++ 13.3,64,clflush,main,use,vptr_vector,om ref,1,900,975,1750,1124.74,283.4,3.75,1085.85,3.76,809.07,3.96,329.519,2.096,3.353
g++ 13.3,64,clflush,main,use,vptr_vector,om vptr,2,675,725,1425,826.40,228.1,3.02,787.51,3.03,458.07,3.79,186.566,1.272,1.581
g++ 13.3,64,clflush,main,use,vptr_vector,om ref,2,1125,1275,2125,1467.33,353.0,4.68,1428.44,4.68,1099.01,5.20,447.609,2.307,3.794
g++ 13.3,64,clflush,main,use,vptr_map,om vptr,1,475,500,1000,572.36,161.6,2.14,533.46,2.15,256.68,2.49,104.543,1.030,1.064
g++ 13.3,64,clflush,main,use,vptr_map,om ref,1,700,750,1500,863.67,241.1,3.19,824.78,3.20,548.00,3.44,223.192,1.592,2.271
g++ 13.3,64,clflush,main,use,vptr_map,om vptr,2,675,750,1400,827.52,216.6,2.87,788.63,2.87,459.19,3.67,187.022,1.274,1.585
g++ 13.3,64,clflush,main,use,vptr_map,om ref,2,925,1050,1875,1232.45,320.4,4.24,1193.56,4.25,864.12,4.82,351.943,1.928,2.983
g++ 13.3,64,clflush,main,use,flat_map,om vptr,1,475,500,900,548.45,142.4,1.89,509.56,1.89,232.78,2.27,94.806,0.984,0.965
g++ 13.3,64,clflush,main,use,flat_map,om ref,1,700,775,1500,895.47,264.1,3.50,856.58,3.50,579.80,3.72,236.144,1.653,2.403
g++ 13.3,64,clflush,main,use,flat_map,om vptr,2,675,750,1425,832.09,224.2,2.97,793.20,2.97,463.77,3.75,188.885,1.281,1.601
g++ 13.3,64,clflush,main,use,flat_map,om ref,2,925,1075,1875,1240.13,326.8,4.33,1201.24,4.33,871.80,4.90,355.071,1.940,3.009
g++ 13.3,64,clflush,main,use,indirect,om vptr,1,475,550,1225,659.64,231.7,3.07,620.75,3.07,343.97,3.32,140.093,1.198,1.425
g++ 13.3,64,clflush,main,use,indirect,om ref,1,1125,1225,2050,1375.03,305.2,4.04,1336.14,4.05,1059.36,4.24,431.458,2.579,4.390
g++ 13.3,64,clflush,main,use,indirect,om vptr,2,700,775,1400,876.80,223.1,2.96,837.91,2.96,508.47,3.74,207.093,1.353,1.755
g++ 13.3,64,clflush,main,use,indirect,om ref,2,1350,1525,2300,1681.52,330.4,4.38,1642.63,4.38,1313.20,4.94,534.844,2.653,4.533
g++ 13.3,64,clflush,inplace,use,yardstick,vf,1,475,525,1125,591.69,189.5,2.51,552.80,2.52,313.28,2.84,127.594,1.000,1.000
g++ 13.3,64,clflush,inplace,use,yardstick,vf+vf,2,475,550,1375,691.06,282.2,3.74,652.17,3.74,352.53,4.41,143.578,1.000,1.000
g++ 13.3,64,clflush,inplace_ind,use,yardstick,vf,1,450,525,1000,578.71,163.2,2.16,539.82,2.17,303.25,2.51,123.509,1.000,1.000
g++ 13.3,64,clflush,inplace_ind,use,yardstick,vf+vf,2,475,525,1325,646.38,268.5,3.56,607.49,3.56,312.93,4.30,127.453,1.000,1.000
g++ 13.3,64,clflush,inplace,use,inplace,om ref,1,475,550,1175,658.82,229.9,3.04,619.93,3.05,380.40,3.32,154.932,1.121,1.214
g++ 13.3,64,clflush,inplace,use,inplace,om ref,2,675,775,1300,821.13,179.1,2.37,782.24,2.38,482.60,3.33,196.554,1.199,1.369
g++ 13.3,64,clflush,inplace_ind,use,inplace_ind,om ref,1,675,750,1450,838.67,228.4,3.03,799.78,3.03,563.20,3.28,229.383,1.482,1.857
g++ 13.3,64,clflush,inplace_ind,use,inplace_ind,om ref,2,900,1025,1850,1187.78,320.7,4.25,1148.89,4.25,854.33,4.88,347.956,1.891,2.730
