compiler,bits,mode,hier,body,group,dispatch,arity,min,median,p90,mean,stddev,se,net,net_se,disp,disp_se,disp_ns,x_net,x_disp
g++ 13.3,64,clflush,main,-,baseline,probe,0,25,50,50,38.70,12.4,0.16,0.00,0.23,-3.58,0.22,-1.424,0.000,0.000
g++ 13.3,64,clflush,main,-,baseline,direct,0,25,50,50,42.28,11.5,0.15,3.58,0.22,0.00,0.22,0.000,0.000,0.000
g++ 13.3,64,clflush,main,-,baseline,touch,1,250,275,525,309.71,116.3,1.54,271.00,1.55,0.00,2.18,0.000,0.000,0.000
g++ 13.3,64,clflush,main,-,baseline,touch+touch,2,250,300,800,348.94,163.9,2.17,310.24,2.18,0.00,3.07,0.000,0.000,0.000
g++ 13.3,64,clflush,main,const,yardstick,vf,1,425,525,1050,571.15,182.7,2.42,532.45,2.43,261.44,2.87,104.023,1.000,1.000
g++ 13.3,64,clflush,main,const,yardstick,vf+vf,2,450,550,1375,676.00,283.9,3.76,637.30,3.76,327.06,4.34,130.132,1.000,1.000
g++ 13.3,64,clflush,main,const,vptr_vector,om vptr,1,475,525,775,561.67,89.6,1.19,522.97,1.20,519.39,1.20,206.656,0.982,1.987
g++ 13.3,64,clflush,main,const,vptr_vector,om ref,1,950,1050,1800,1174.89,258.3,3.42,1136.18,3.42,865.18,3.75,344.239,2.134,3.309
g++ 13.3,64,clflush,main,const,vptr_vector,om vptr,2,750,800,1350,877.03,192.6,2.55,838.33,2.56,834.75,2.56,332.131,1.315,2.552
g++ 13.3,64,clflush,main,const,vptr_vector,om ref,2,1075,1400,2175,1541.62,297.7,3.94,1502.92,3.95,1192.68,4.50,474.545,2.358,3.647
g++ 13.3,64,clflush,main,const,vptr_map,om vptr,1,475,575,900,598.74,127.5,1.69,560.04,1.70,556.46,1.70,221.403,1.052,2.128
g++ 13.3,64,clflush,main,const,vptr_map,om ref,1,725,825,1500,936.78,236.9,3.14,898.08,3.14,627.07,3.50,249.501,1.687,2.399
g++ 13.3,64,clflush,main,const,vptr_map,om vptr,2,725,825,1300,879.09,168.4,2.23,840.39,2.24,836.81,2.24,332.952,1.319,2.559
g++ 13.3,64,clflush,main,const,vptr_map,om ref,2,1000,1125,1950,1293.78,317.5,4.21,1255.07,4.21,944.84,4.73,375.933,1.969,2.889
g++ 13.3,64,clflush,main,const,flat_map,om vptr,1,475,550,1050,586.84,155.1,2.05,548.14,2.06,544.56,2.06,216.671,1.029,2.083
g++ 13.3,64,clflush,main,const,flat_map,om ref,1,700,825,1475,927.09,233.7,3.10,888.39,3.10,617.39,3.46,245.646,1.669,2.361
g++ 13.3,64,clflush,main,const,flat_map,om vptr,2,675,775,1425,877.68,210.7,2.79,838.98,2.80,835.40,2.79,332.391,1.316,2.554
g++ 13.3,64,clflush,main,const,flat_map,om ref,2,975,1100,1900,1272.42,305.2,4.04,1233.71,4.05,923.48,4.59,367.435,1.936,2.824
g++ 13.3,64,clflush,main,const,indirect,om vptr,1,500,550,1100,631.30,182.3,2.41,592.60,2.42,589.02,2.42,234.359,1.113,2.253
g++ 13.3,64,clflush,main,const,indirect,om ref,1,1050,1325,2150,1484.11,310.6,4.11,1445.41,4.12,1174.41,4.39,467.275,2.715,4.492
g++ 13.3,64,clflush,main,const,indirect,om vptr,2,675,750,1600,916.60,306.4,4.06,877.89,4.06,874.32,4.06,347.874,1.378,2.673
g++ 13.3,64,clflush,main,const,indirect,om ref,2,1125,1475,2300,1657.08,352.7,4.67,1618.38,4.68,1308.14,5.15,520.485,2.539,4.000
g++ 13.3,64,clflush,inplace,-,baseline,touch,1,200,250,325,267.25,96.5,1.28,228.54,1.29,0.00,1.81,0.000,0.000,0.000
g++ 13.3,64,clflush,inplace,-,baseline,touch+touch,2,225,275,775,335.46,160.2,2.12,296.76,2.13,0.00,3.00,0.000,0.000,0.000
g++ 13.3,64,clflush,inplace,const,yardstick,vf,1,375,450,975,507.89,162.1,2.15,469.18,2.15,240.64,2.50,95.746,1.000,1.000
g++ 13.3,64,clflush,inplace,const,yardstick,vf+vf,2,400,500,1325,616.72,277.9,3.68,578.02,3.68,281.26,4.25,111.908,1.000,1.000
g++ 13.3,64,clflush,inplace,const,inplace,om ref,1,400,500,1300,623.72,277.6,3.68,585.02,3.68,356.48,3.89,141.836,1.247,1.481
g++ 13.3,64,clflush,inplace,const,inplace,om ref,2,625,825,1425,931.21,255.3,3.38,892.51,3.38,595.75,3.99,237.040,1.544,2.118
g++ 13.3,64,clflush,inplace_ind,-,baseline,touch,1,200,250,325,266.57,97.9,1.30,227.87,1.31,0.00,1.83,0.000,0.000,0.000
g++ 13.3,64,clflush,inplace_ind,-,baseline,touch+touch,2,200,275,825,336.12,175.5,2.32,297.42,2.33,0.00,3.29,0.000,0.000,0.000
g++ 13.3,64,clflush,inplace_ind,const,yardstick,vf,1,375,450,975,506.21,165.9,2.20,467.50,2.20,239.64,2.55,95.347,1.000,1.000
g++ 13.3,64,clflush,inplace_ind,const,yardstick,vf+vf,2,400,475,1350,623.27,297.4,3.94,584.57,3.94,287.15,4.57,114.251,1.000,1.000
g++ 13.3,64,clflush,inplace_ind,const,inplace_ind,om ref,1,650,700,1425,801.61,245.5,3.25,762.91,3.26,535.04,3.50,212.884,1.632,2.233
g++ 13.3,64,clflush,inplace_ind,const,inplace_ind,om ref,2,675,1025,1800,1177.69,326.8,4.33,1138.99,4.33,841.57,4.91,334.843,1.948,2.931
g++ 13.3,64,clflush,main,use,yardstick,vf,1,375,475,950,516.67,160.2,2.12,477.96,2.13,206.96,2.62,82.346,1.000,1.000
g++ 13.3,64,clflush,main,use,yardstick,vf+vf,2,400,500,1300,600.53,266.4,3.53,561.82,3.53,251.59,4.14,100.102,1.000,1.000
g++ 13.3,64,clflush,main,use,vptr_vector,om vptr,1,425,525,1275,639.27,263.3,3.49,600.57,3.49,329.57,3.81,131.128,1.257,1.592
g++ 13.3,64,clflush,main,use,vptr_vector,om ref,1,875,975,1775,1125.30,297.1,3.94,1086.60,3.94,815.60,4.23,324.511,2.273,3.941
g++ 13.3,64,clflush,main,use,vptr_vector,om vptr,2,650,725,1125,771.37,133.5,1.77,732.67,1.78,422.43,2.80,168.077,1.304,1.679
g++ 13.3,64,clflush,main,use,vptr_vector,om ref,2,975,1325,2125,1465.94,344.1,4.56,1427.24,4.56,1117.00,5.05,444.433,2.540,4.440
g++ 13.3,64,clflush,main,use,vptr_map,om vptr,1,425,525,1125,662.88,232.2,3.08,624.18,3.08,353.18,3.44,140.522,1.306,1.706
g++ 13.3,64,clflush,main,use,vptr_map,om ref,1,675,725,1175,789.67,158.8,2.10,750.96,2.11,479.96,2.61,190.967,1.571,2.319
g++ 13.3,64,clflush,main,use,vptr_map,om vptr,2,675,725,1450,821.75,239.8,3.18,783.05,3.18,472.82,3.85,188.125,1.394,1.879
g++ 13.3,64,clflush,main,use,vptr_map,om ref,2,900,1000,1850,1186.43,318.9,4.22,1147.73,4.23,837.50,4.75,333.224,2.043,3.329
g++ 13.3,64,clflush,main,use,flat_map,om vptr,1,400,500,1200,632.96,244.3,3.24,594.26,3.24,323.25,3.58,128.617,1.243,1.562
g++ 13.3,64,clflush,main,use,flat_map,om ref,1,650,725,1050,767.07,127.1,1.68,728.36,1.69,457.36,2.28,181.975,1.524,2.210
g++ 13.3,64,clflush,main,use,flat_map,om vptr,2,650,725,1475,838.36,258.2,3.42,799.66,3.42,489.43,4.05,194.733,1.423,1.945
g++ 13.3,64,clflush,main,use,flat_map,om ref,2,900,975,1800,1146.20,299.0,3.96,1107.50,3.96,797.26,4.52,317.214,1.971,3.169
g++ 13.3,64,clflush,main,use,indirect,om vptr,1,450,550,1275,709.62,276.5,3.66,670.92,3.67,399.92,3.97,159.119,1.404,1.932
g++ 13.3,64,clflush,main,use,indirect,om ref,1,1075,1200,2000,1356.20,300.4,3.98,1317.50,3.98,1046.49,4.27,416.379,2.756,5.056
g++ 13.3,64,clflush,main,use,indirect,om vptr,2,675,750,1575,911.19,297.7,3.94,872.49,3.95,562.25,4.50,223.709,1.553,2.235
g++ 13.3,64,clflush,main,use,indirect,om ref,2,1125,1475,2325,1666.83,351.0,4.65,1628.13,4.65,1317.89,5.13,524.366,2.898,5.238
g++ 13.3,64,clflush,inplace,use,yardstick,vf,1,425,500,1100,568.92,194.8,2.58,530.22,2.59,301.68,2.88,120.031,1.000,1.000
g++ 13.3,64,clflush,inplace,use,yardstick,vf+vf,2,425,525,1300,642.79,269.2,3.57,604.08,3.57,307.32,4.15,122.279,1.000,1.000
g++ 13.3,64,clflush,inplace_ind,use,yardstick,vf,1,400,475,1050,552.37,190.2,2.52,513.67,2.52,285.80,2.83,113.716,1.000,1.000
g++ 13.3,64,clflush,inplace_ind,use,yardstick,vf+vf,2,425,525,1375,666.67,308.1,4.08,627.97,4.08,330.55,4.70,131.519,1.000,1.000
g++ 13.3,64,clflush,inplace,use,inplace,om ref,1,450,525,1325,643.84,274.3,3.63,605.14,3.64,376.60,3.85,149.841,1.141,1.248
g++ 13.3,64,clflush,inplace,use,inplace,om ref,2,550,875,1500,974.88,277.4,3.67,936.18,3.68,639.42,4.24,254.412,1.550,2.081
g++ 13.3,64,clflush,inplace_ind,use,inplace_ind,om ref,1,650,725,1450,847.93,246.2,3.26,809.23,3.27,581.36,3.51,231.314,1.575,2.034
g++ 13.3,64,clflush,inplace_ind,use,inplace_ind,om ref,2,700,1125,1850,1235.01,331.4,4.39,1196.31,4.39,898.89,4.97,357.650,1.905,2.719
