compiler,bits,mode,hier,body,group,dispatch,arity,min,median,p90,mean,stddev,se,net,net_se,disp,disp_se,disp_ns,x_net,x_disp
g++ 13.3,64,clflush,main,-,baseline,probe,0,25,50,50,39.00,12.4,0.16,0.00,0.23,-4.50,0.22,-1.780,0.000,0.000
g++ 13.3,64,clflush,main,-,baseline,direct,0,25,50,50,43.50,11.0,0.15,4.50,0.22,0.00,0.21,0.000,0.000,0.000
g++ 13.3,64,clflush,main,-,baseline,touch,1,250,300,375,310.68,95.4,1.26,271.67,1.27,0.00,1.79,0.000,0.000,0.000
g++ 13.3,64,clflush,main,-,baseline,touch+touch,2,250,300,775,360.18,149.6,1.98,321.17,1.99,0.00,2.80,0.000,0.000,0.000
g++ 13.3,64,clflush,main,const,yardstick,vf,1,425,525,1125,589.54,198.2,2.62,550.54,2.63,278.86,2.91,110.302,1.000,1.000
g++ 13.3,64,clflush,main,const,yardstick,vf+vf,2,450,575,1400,722.66,303.5,4.02,683.65,4.02,362.48,4.48,143.376,1.000,1.000
g++ 13.3,64,clflush,main,const,vptr_vector,om vptr,1,475,550,925,588.39,135.2,1.79,549.39,1.80,544.89,1.80,215.526,0.998,1.954
g++ 13.3,64,clflush,main,const,vptr_vector,om ref,1,975,1100,2300,1360.26,582.2,7.71,1321.26,7.71,1049.59,7.81,415.154,2.400,3.764
g++ 13.3,64,clflush,main,const,vptr_vector,om vptr,2,725,825,1575,956.57,263.7,3.49,917.56,3.50,913.06,3.50,361.153,1.342,2.519
g++ 13.3,64,clflush,main,const,vptr_vector,om ref,2,1100,1325,2100,1488.26,309.2,4.09,1449.25,4.10,1128.08,4.55,446.203,2.120,3.112
g++ 13.3,64,clflush,main,const,vptr_map,om vptr,1,425,500,1300,619.48,267.5,3.54,580.48,3.55,575.98,3.55,227.823,1.054,2.065
g++ 13.3,64,clflush,main,const,vptr_map,om ref,1,600,700,950,728.69,95.7,1.27,689.68,1.28,418.01,1.79,165.341,1.253,1.499
g++ 13.3,64,clflush,main,const,vptr_map,om vptr,2,675,750,1450,844.59,222.1,2.94,805.58,2.95,801.08,2.95,316.861,1.178,2.210
g++ 13.3,64,clflush,main,const,vptr_map,om ref,2,900,1025,1825,1178.30,297.0,3.93,1139.30,3.94,818.13,4.40,323.602,1.666,2.257
g++ 13.3,64,clflush,main,const,flat_map,om vptr,1,425,525,900,555.31,130.6,1.73,516.30,1.74,511.80,1.74,202.439,0.938,1.835
g++ 13.3,64,clflush,main,const,flat_map,om ref,1,600,700,950,730.66,108.3,1.43,691.65,1.44,419.98,1.91,166.120,1.256,1.506
g++ 13.3,64,clflush,main,const,flat_map,om vptr,2,675,725,1475,859.98,280.5,3.72,820.98,3.72,816.48,3.72,322.950,1.201,2.252
g++ 13.3,64,clflush,main,const,flat_map,om ref,2,900,1000,1775,1151.67,289.2,3.83,1112.66,3.83,791.49,4.31,313.067,1.628,2.184
g++ 13.3,64,clflush,main,const,indirect,om vptr,1,475,525,1075,576.04,185.3,2.45,537.03,2.46,532.53,2.46,210.637,0.975,1.910
g++ 13.3,64,clflush,main,const,indirect,om ref,1,925,1250,2050,1431.72,310.8,4.12,1392.72,4.12,1121.05,4.31,443.420,2.530,4.020
g++ 13.3,64,clflush,main,const,indirect,om vptr,2,675,750,1550,880.89,280.4,3.71,841.89,3.72,837.39,3.72,331.220,1.231,2.310
g++ 13.3,64,clflush,main,const,indirect,om ref,2,1325,1550,2350,1713.42,341.9,4.53,1674.42,4.53,1353.25,4.94,535.263,2.449,3.733
g++ 13.3,64,clflush,inplace,-,baseline,touch,1,200,250,300,257.17,93.3,1.24,218.16,1.25,0.00,1.75,0.000,0.000,0.000
