compiler,bits,mode,hier,body,group,dispatch,arity,min,median,p90,mean,stddev,se,net,net_se,disp,disp_se,disp_ns,x_net,x_disp
g++ 13.3,64,clflush,main,-,baseline,probe,0,25,50,50,38.85,12.4,0.16,0.00,0.23,-3.39,0.22,-1.319,0.000,0.000
g++ 13.3,64,clflush,main,-,baseline,direct,0,25,50,50,42.24,11.6,0.15,3.39,0.22,0.00,0.22,0.000,0.000,0.000
g++ 13.3,64,clflush,main,-,baseline,touch,1,225,275,400,302.71,95.5,1.27,263.86,1.28,0.00,1.79,0.000,0.000,0.000
g++ 13.3,64,clflush,main,-,baseline,touch+touch,2,250,300,800,358.45,159.9,2.12,319.61,2.12,0.00,2.99,0.000,0.000,0.000
g++ 13.3,64,clflush,main,const,yardstick,vf,1,425,525,1125,600.75,189.2,2.51,561.90,2.51,298.04,2.81,115.785,1.000,1.000
g++ 13.3,64,clflush,main,const,yardstick,vf+vf,2,500,600,1400,738.98,287.0,3.80,700.13,3.81,380.53,4.35,147.831,1.000,1.000
g++ 13.3,64,clflush,main,const,vptr_vector,om vptr,1,500,550,725,566.99,75.4,1.00,528.14,1.01,524.75,1.01,203.858,0.940,1.761
g++ 13.3,64,clflush,main,const,vptr_vector,om ref,1,975,1075,1825,1194.67,264.4,3.50,1155.82,3.51,891.96,3.72,346.519,2.057,2.993
g++ 13.3,64,clflush,main,const,vptr_vector,om vptr,2,725,800,1550,913.63,245.4,3.25,874.79,3.25,871.39,3.25,338.526,1.249,2.290
g++ 13.3,64,clflush,main,const,vptr_vector,om ref,2,1025,1425,2200,1570.44,325.3,4.31,1531.59,4.31,1211.99,4.80,470.845,2.188,3.185
g++ 13.3,64,clflush,main,const,vptr_map,om vptr,1,425,525,1150,642.91,238.9,3.16,604.06,3.17,600.67,3.17,233.353,1.075,2.015
g++ 13.3,64,clflush,main,const,vptr_map,om ref,1,650,725,1225,797.60,165.8,2.20,758.75,2.20,494.89,2.53,192.262,1.350,1.661
g++ 13.3,64,clflush,main,const,vptr_map,om vptr,2,650,725,1475,850.20,265.2,3.51,811.36,3.52,807.96,3.52,313.884,1.159,2.123
g++ 13.3,64,clflush,main,const,vptr_map,om ref,2,900,1000,1800,1154.89,294.0,3.89,1116.04,3.90,796.44,4.43,309.408,1.594,2.093
g++ 13.3,64,clflush,main,const,flat_map,om vptr,1,425,525,1125,629.51,222.5,2.95,590.66,2.95,587.27,2.95,228.147,1.051,1.970
g++ 13.3,64,clflush,main,const,flat_map,om ref,1,650,725,1175,776.95,153.4,2.03,738.10,2.04,474.24,2.39,184.238,1.314,1.591
g++ 13.3,64,clflush,main,const,flat_map,om vptr,2,650,725,1425,822.60,223.9,2.97,783.75,2.97,780.36,2.97,303.162,1.119,2.051
g++ 13.3,64,clflush,main,const,flat_map,om ref,2,900,1000,1800,1150.46,300.0,3.97,1111.62,3.98,792.01,4.50,307.689,1.588,2.081
g++ 13.3,64,clflush,main,const,indirect,om vptr,1,450,525,1300,647.14,274.6,3.64,608.29,3.64,604.90,3.64,234.997,1.083,2.030
g++ 13.3,64,clflush,main,const,indirect,om ref,1,1050,1275,2100,1414.85,340.8,4.51,1376.00,4.52,1112.14,4.69,432.055,2.449,3.732
g++ 13.3,64,clflush,main,const,indirect,om vptr,2,675,750,1600,899.93,295.4,3.91,861.09,3.92,857.69,3.92,333.205,1.230,2.254
g++ 13.3,64,clflush,main,const,indirect,om ref,2,1150,1500,2300,1673.83,364.9,4.83,1634.99,4.84,1315.38,5.28,511.012,2.335,3.457
g++ 13.3,64,clflush,inplace,-,baseline,touch,1,200,250,325,265.99,101.6,1.35,227.14,1.36,0.00,1.90,0.000,0.000,0.000
g++ 13.3,64,clflush,inplace,-,baseline,touch+touch,2,225,275,825,336.29,172.0,2.28,297.44,2.28,0.00,3.22,0.000,0.000,0.000
g++ 13.3,64,clflush,inplace,const,yardstick,vf,1,375,425,975,496.06,179.8,2.38,457.21,2.39,230.07,2.74,89.378,1.000,1.000
g++ 13.3,64,clflush,inplace,const,yardstick,vf+vf,2,375,450,1325,605.75,300.1,3.97,566.90,3.98,269.46,4.58,104.683,1.000,1.000
g++ 13.3,64,clflush,inplace,const,inplace,om ref,1,400,450,1325,585.73,285.2,3.78,546.88,3.78,319.74,4.01,124.215,1.196,1.390
g++ 13.3,64,clflush,inplace,const,inplace,om ref,2,600,850,1450,930.21,265.8,3.52,891.36,3.52,593.92,4.19,230.732,1.572,2.204
g++ 13.3,64,clflush,inplace_ind,-,baseline,touch,1,200,250,300,255.31,99.5,1.32,216.46,1.33,0.00,1.86,0.000,0.000,0.000
g++ 13.3,64,clflush,inplace_ind,-,baseline,touch+touch,2,200,275,800,320.46,163.1,2.16,281.62,2.17,0.00,3.05,0.000,0.000,0.000
g++ 13.3,64,clflush,inplace_ind,const,yardstick,vf,1,375,425,975,492.03,172.8,2.29,453.18,2.30,236.72,2.64,91.963,1.000,1.000
g++ 13.3,64,clflush,inplace_ind,const,yardstick,vf+vf,2,400,475,1325,623.22,302.3,4.00,584.38,4.01,302.76,4.55,117.619,1.000,1.000
g++ 13.3,64,clflush,inplace_ind,const,inplace_ind,om ref,1,650,700,1425,797.17,241.8,3.20,758.32,3.21,541.86,3.46,210.509,1.673,2.289
g++ 13.3,64,clflush,inplace_ind,const,inplace_ind,om ref,2,675,1025,1800,1179.68,333.7,4.42,1140.83,4.42,859.21,4.92,333.796,1.952,2.838
g++ 13.3,64,clflush,main,use,yardstick,vf,1,375,475,950,526.93,167.2,2.21,488.09,2.22,224.23,2.55,87.110,1.000,1.000
g++ 13.3,64,clflush,main,use,yardstick,vf+vf,2,400,550,1375,679.15,302.7,4.01,640.31,4.01,320.70,4.53,124.589,1.000,1.000
g++ 13.3,64,clflush,main,use,vptr_vector,om vptr,1,425,500,900,556.85,142.7,1.89,518.00,1.90,254.14,2.27,98.733,1.061,1.133
g++ 13.3,64,clflush,main,use,vptr_vector,om ref,1,900,1000,1700,1105.17,236.3,3.13,1066.32,3.13,802.46,3.38,311.749,2.185,3.579
g++ 13.3,64,clflush,main,use,vptr_vector,om vptr,2,675,750,1475,852.37,248.7,3.29,813.52,3.30,493.92,3.92,191.882,1.271,1.540
g++ 13.3,64,clflush,main,use,vptr_vector,om ref,2,1025,1250,2050,1407.97,314.0,4.16,1369.13,4.16,1049.52,4.67,407.729,2.138,3.273
g++ 13.3,64,clflush,main,use,vptr_map,om vptr,1,400,500,1300,640.69,276.5,3.66,601.85,3.67,337.99,3.87,131.304,1.233,1.507
g++ 13.3,64,clflush,main,use,vptr_map,om ref,1,600,725,1100,765.88,142.6,1.89,727.04,1.90,463.18,2.27,179.939,1.490,2.066
g++ 13.3,64,clflush,main,use,vptr_map,om vptr,2,600,725,1700,895.11,334.2,4.43,856.26,4.43,536.66,4.91,208.486,1.337,1.673
g++ 13.3,64,clflush,main,use,vptr_map,om ref,2,875,975,1800,1105.85,279.9,3.71,1067.00,3.71,747.39,4.27,290.355,1.666,2.330
g++ 13.3,64,clflush,main,use,flat_map,om vptr,1,400,500,1225,631.00,254.2,3.37,592.15,3.37,328.29,3.60,127.539,1.213,1.464
g++ 13.3,64,clflush,main,use,flat_map,om ref,1,575,700,1000,737.54,118.4,1.57,698.69,1.58,434.83,2.01,168.928,1.431,1.939
g++ 13.3,64,clflush,main,use,flat_map,om vptr,2,650,725,1125,764.67,133.3,1.77,725.82,1.77,406.21,2.76,157.810,1.134,1.267
g++ 13.3,64,clflush,main,use,flat_map,om ref,2,875,1000,1800,1140.82,295.3,3.91,1101.97,3.91,782.37,4.45,303.942,1.721,2.440
g++ 13.3,64,clflush,main,use,indirect,om vptr,1,450,525,1275,660.88,264.1,3.50,622.04,3.50,358.18,3.72,139.148,1.274,1.597
g++ 13.3,64,clflush,main,use,indirect,om ref,1,1075,1200,2000,1354.86,299.8,3.97,1316.01,3.97,1052.15,4.17,408.749,2.696,4.692
g++ 13.3,64,clflush,main,use,indirect,om vptr,2,650,775,1600,907.82,294.9,3.91,868.97,3.91,549.36,4.44,213.422,1.357,1.713
g++ 13.3,64,clflush,main,use,indirect,om ref,2,1275,1500,2300,1675.86,354.3,4.69,1637.01,4.70,1317.41,5.15,511.800,2.557,4.108
g++ 13.3,64,clflush,inplace,use,yardstick,vf,1,375,450,950,506.72,168.8,2.24,467.87,2.24,240.73,2.61,93.520,1.000,1.000
g++ 13.3,64,clflush,inplace,use,yardstick,vf+vf,2,400,475,1350,605.42,289.7,3.84,566.57,3.84,269.14,4.46,104.557,1.000,1.000
g++ 13.3,64,clflush,inplace_ind,use,yardstick,vf,1,375,475,1000,529.93,182.2,2.41,491.08,2.42,274.62,2.75,106.688,1.000,1.000
g++ 13.3,64,clflush,inplace_ind,use,yardstick,vf+vf,2,400,550,1375,672.43,303.7,4.02,633.58,4.03,351.96,4.57,136.735,1.000,1.000
g++ 13.3,64,clflush,inplace,use,inplace,om ref,1,400,450,1350,590.21,280.8,3.72,551.37,3.72,324.22,3.96,125.958,1.178,1.347
g++ 13.3,64,clflush,inplace,use,inplace,om ref,2,575,775,1600,915.10,333.8,4.42,876.25,4.42,578.81,4.97,224.862,1.547,2.151
g++ 13.3,64,clflush,inplace_ind,use,inplace_ind,om ref,1,650,750,1475,870.38,265.6,3.52,831.53,3.52,615.07,3.76,238.949,1.693,2.240
g++ 13.3,64,clflush,inplace_ind,use,inplace_ind,om ref,2,675,950,1800,1151.03,339.0,4.49,1112.18,4.49,830.56,4.98,322.665,1.755,2.360
