compiler,bits,mode,hier,body,group,dispatch,arity,min,median,p90,mean,stddev,se,net,net_se,disp,disp_se,disp_ns,x_net,x_disp
g++ 15.2,64,clflush,main,-,baseline,probe,0,26,30,30,29.02,1.0,0.01,0.00,0.02,-2.50,0.03,-1.252,0.000,0.000
g++ 15.2,64,clflush,main,-,baseline,direct,0,28,32,36,31.52,2.0,0.03,2.50,0.03,0.00,0.04,0.000,0.000,0.000
g++ 15.2,64,clflush,main,-,baseline,touch,1,158,214,274,216.02,33.2,0.44,187.00,0.44,0.00,0.62,0.000,0.000,0.000
g++ 15.2,64,clflush,main,-,baseline,touch+touch,2,164,216,288,222.19,40.6,0.54,193.17,0.54,0.00,0.76,0.000,0.000,0.000
g++ 15.2,64,clflush,main,const,yardstick,vf,1,296,370,482,377.24,47.3,0.63,348.22,0.63,161.22,0.77,80.741,1.000,1.000
g++ 15.2,64,clflush,main,const,yardstick,vf+vf,2,298,392,556,404.88,60.8,0.81,375.86,0.81,182.69,0.97,91.493,1.000,1.000
g++ 15.2,64,clflush,main,const,vptr_vector,om vptr,1,350,406,456,410.53,28.3,0.38,381.51,0.38,379.01,0.38,189.813,1.096,2.351
g++ 15.2,64,clflush,main,const,vptr_vector,om ref,1,620,794,962,815.66,64.8,0.86,786.64,0.86,599.64,0.96,300.309,2.259,3.719
g++ 15.2,64,clflush,main,const,vptr_vector,om vptr,2,550,596,726,609.16,42.0,0.56,580.14,0.56,577.64,0.56,289.289,1.543,3.162
g++ 15.2,64,clflush,main,const,vptr_vector,om ref,2,940,1012,1214,1036.28,73.3,0.97,1007.26,0.97,814.09,1.11,407.707,2.680,4.456
g++ 15.2,64,clflush,main,const,vptr_map,om vptr,1,372,404,470,410.84,35.5,0.47,381.83,0.47,379.33,0.47,189.972,1.097,2.353
g++ 15.2,64,clflush,main,const,vptr_map,om ref,1,570,622,796,638.39,57.6,0.76,609.37,0.76,422.37,0.88,211.528,1.750,2.620
g++ 15.2,64,clflush,main,const,vptr_map,om vptr,2,538,602,756,622.14,57.3,0.76,593.12,0.76,590.62,0.76,295.790,1.578,3.233
g++ 15.2,64,clflush,main,const,vptr_map,om ref,2,750,820,1042,848.03,74.8,0.99,819.01,0.99,625.84,1.13,313.430,2.179,3.426
g++ 15.2,64,clflush,main,const,flat_map,om vptr,1,360,402,426,406.51,25.3,0.34,377.49,0.34,374.99,0.34,187.800,1.084,2.326
g++ 15.2,64,clflush,main,const,flat_map,om ref,1,552,622,776,636.85,54.9,0.73,607.83,0.73,420.83,0.85,210.758,1.746,2.610
g++ 15.2,64,clflush,main,const,flat_map,om vptr,2,558,598,750,617.19,55.0,0.73,588.17,0.73,585.67,0.73,293.310,1.565,3.206
g++ 15.2,64,clflush,main,const,flat_map,om ref,2,744,814,1044,843.17,75.8,1.00,814.16,1.00,620.98,1.14,310.998,2.166,3.399
g++ 15.2,64,clflush,main,const,indirect,om vptr,1,388,422,500,431.16,36.1,0.48,402.14,0.48,399.64,0.48,200.147,1.155,2.479
g++ 15.2,64,clflush,main,const,indirect,om ref,1,778,996,1224,1028.07,85.8,1.14,999.05,1.14,812.05,1.22,406.685,2.869,5.037
g++ 15.2,64,clflush,main,const,indirect,om vptr,2,584,626,832,651.14,70.6,0.94,622.12,0.94,619.62,0.94,310.314,1.655,3.392
g++ 15.2,64,clflush,main,const,indirect,om ref,2,1116,1194,1436,1237.42,96.5,1.28,1208.41,1.28,1015.24,1.39,508.444,3.215,5.557
g++ 15.2,64,clflush,inplace,-,baseline,touch,1,160,206,226,198.01,29.0,0.38,169.00,0.38,0.00,0.54,0.000,0.000,0.000
g++ 15.2,64,clflush,inplace,-,baseline,touch+touch,2,164,216,330,219.90,50.7,0.67,190.88,0.67,0.00,0.95,0.000,0.000,0.000
g++ 15.2,64,clflush,inplace,const,yardstick,vf,1,296,364,500,373.40,53.3,0.71,344.39,0.71,175.39,0.80,87.837,1.000,1.000
g++ 15.2,64,clflush,inplace,const,yardstick,vf+vf,2,304,392,526,401.74,57.1,0.76,372.72,0.76,181.84,1.01,91.067,1.000,1.000
g++ 15.2,64,clflush,inplace,const,inplace,om ref,1,314,404,524,407.24,51.7,0.68,378.22,0.68,209.23,0.78,104.784,1.098,1.193
g++ 15.2,64,clflush,inplace,const,inplace,om ref,2,494,598,820,618.44,78.0,1.03,589.43,1.03,398.54,1.23,199.595,1.581,2.192
g++ 15.2,64,clflush,inplace_ind,-,baseline,touch,1,156,200,224,194.38,27.6,0.37,165.36,0.37,0.00,0.52,0.000,0.000,0.000
g++ 15.2,64,clflush,inplace_ind,-,baseline,touch+touch,2,164,214,310,215.43,44.7,0.59,186.42,0.59,0.00,0.84,0.000,0.000,0.000
g++ 15.2,64,clflush,inplace_ind,const,yardstick,vf,1,296,366,484,372.97,46.9,0.62,343.95,0.62,178.60,0.72,89.443,1.000,1.000
g++ 15.2,64,clflush,inplace_ind,const,yardstick,vf+vf,2,316,394,560,407.85,62.4,0.83,378.83,0.83,192.42,1.02,96.365,1.000,1.000
g++ 15.2,64,clflush,inplace_ind,const,inplace_ind,om ref,1,540,600,716,611.15,41.4,0.55,582.14,0.55,416.78,0.66,208.728,1.692,2.334
g++ 15.2,64,clflush,inplace_ind,const,inplace_ind,om ref,2,746,786,936,804.97,58.9,0.78,775.95,0.78,589.54,0.98,295.249,2.048,3.064
g++ 15.2,64,clflush,main,use,yardstick,vf,1,296,370,470,376.21,44.2,0.58,347.20,0.58,160.19,0.73,80.228,1.000,1.000
g++ 15.2,64,clflush,main,use,yardstick,vf+vf,2,304,394,550,405.59,59.0,0.78,376.58,0.78,183.41,0.95,91.852,1.000,1.000
g++ 15.2,64,clflush,main,use,vptr_vector,om vptr,1,346,416,494,421.63,31.9,0.42,392.61,0.42,205.61,0.61,102.971,1.131,1.283
g++ 15.2,64,clflush,main,use,vptr_vector,om ref,1,694,788,934,806.47,57.6,0.76,777.45,0.76,590.45,0.88,295.706,2.239,3.686
g++ 15.2,64,clflush,main,use,vptr_vector,om vptr,2,532,596,738,612.99,53.3,0.71,583.98,0.71,390.81,0.89,195.721,1.551,2.131
g++ 15.2,64,clflush,main,use,vptr_vector,om ref,2,918,986,1172,1010.95,66.8,0.89,981.93,0.89,788.76,1.04,395.021,2.608,4.301
g++ 15.2,64,clflush,main,use,vptr_map,om vptr,1,360,418,476,422.21,28.9,0.38,393.19,0.38,206.19,0.58,103.262,1.132,1.287
g++ 15.2,64,clflush,main,use,vptr_map,om ref,1,562,624,760,637.04,50.8,0.67,608.03,0.67,421.03,0.80,210.855,1.751,2.628
g++ 15.2,64,clflush,main,use,vptr_map,om vptr,2,540,598,738,615.00,52.8,0.70,585.98,0.70,392.81,0.88,196.726,1.556,2.142
g++ 15.2,64,clflush,main,use,vptr_map,om ref,2,752,824,1048,851.97,79.1,1.05,822.96,1.05,629.78,1.18,315.405,2.185,3.434
g++ 15.2,64,clflush,main,use,flat_map,om vptr,1,356,414,506,423.01,35.6,0.47,394.00,0.47,207.00,0.64,103.666,1.135,1.292
g++ 15.2,64,clflush,main,use,flat_map,om ref,1,562,622,754,634.71,49.8,0.66,605.69,0.66,418.69,0.79,209.686,1.745,2.614
g++ 15.2,64,clflush,main,use,flat_map,om vptr,2,538,602,754,621.68,58.3,0.77,592.66,0.77,399.49,0.94,200.071,1.574,2.178
g++ 15.2,64,clflush,main,use,flat_map,om ref,2,740,824,1068,858.46,88.1,1.17,829.44,1.17,636.27,1.28,318.652,2.203,3.469
g++ 15.2,64,clflush,main,use,indirect,om vptr,1,390,428,556,443.22,49.8,0.66,414.20,0.66,227.20,0.79,113.783,1.193,1.418
g++ 15.2,64,clflush,main,use,indirect,om ref,1,788,982,1190,1007.30,71.3,0.94,978.28,0.94,791.28,1.04,396.284,2.818,4.939
g++ 15.2,64,clflush,main,use,indirect,om vptr,2,564,612,740,629.77,52.2,0.69,600.76,0.69,407.58,0.88,204.124,1.595,2.222
g++ 15.2,64,clflush,main,use,indirect,om ref,2,1112,1182,1420,1225.35,94.7,1.25,1196.33,1.25,1003.16,1.36,502.396,3.177,5.470
g++ 15.2,64,clflush,inplace,use,yardstick,vf,1,292,366,482,375.01,46.6,0.62,346.00,0.62,177.00,0.73,88.644,1.000,1.000
g++ 15.2,64,clflush,inplace,use,yardstick,vf+vf,2,296,398,552,410.06,60.8,0.81,381.04,0.81,190.16,1.05,95.234,1.000,1.000
g++ 15.2,64,clflush,inplace_ind,use,yardstick,vf,1,298,378,488,384.07,42.8,0.57,355.05,0.57,189.69,0.67,94.999,1.000,1.000
g++ 15.2,64,clflush,inplace_ind,use,yardstick,vf+vf,2,312,404,562,415.47,60.3,0.80,386.45,0.80,200.04,0.99,100.181,1.000,1.000
g++ 15.2,64,clflush,inplace,use,inplace,om ref,1,310,408,498,409.47,45.9,0.61,380.46,0.61,211.46,0.72,105.902,1.100,1.195
g++ 15.2,64,clflush,inplace,use,inplace,om ref,2,496,600,822,619.99,81.2,1.08,590.97,1.08,400.08,1.27,200.368,1.551,2.104
g++ 15.2,64,clflush,inplace_ind,use,inplace_ind,om ref,1,550,596,678,603.17,33.5,0.44,574.15,0.44,408.79,0.58,204.729,1.617,2.155
g++ 15.2,64,clflush,inplace_ind,use,inplace_ind,om ref,2,712,786,928,802.43,57.7,0.76,773.42,0.76,587.00,0.97,293.977,2.001,2.934
