compiler,bits,mode,hier,body,group,dispatch,arity,min,median,p90,mean,stddev,se,net,net_se,disp,disp_se,disp_ns,x_net,x_disp
g++ 13.3,64,clflush,main,-,baseline,probe,0,25,50,50,38.68,12.4,0.16,0.00,0.23,-4.33,0.22,-1.699,0.000,0.000
g++ 13.3,64,clflush,main,-,baseline,direct,0,25,50,50,43.00,11.2,0.15,4.33,0.22,0.00,0.21,0.000,0.000,0.000
g++ 13.3,64,clflush,main,-,baseline,touch,1,250,275,325,306.54,101.7,1.35,267.87,1.36,0.00,1.90,0.000,0.000,0.000
g++ 13.3,64,clflush,main,-,baseline,touch+touch,2,250,300,700,348.01,128.0,1.69,309.34,1.70,0.00,2.40,0.000,0.000,0.000
g++ 13.3,64,clflush,main,const,yardstick,vf,1,250,550,1150,601.85,200.1,2.65,563.18,2.66,295.31,2.97,115.903,1.000,1.000
g++ 13.3,64,clflush,main,const,yardstick,vf+vf,2,450,575,1375,713.75,299.2,3.96,675.07,3.97,365.73,4.31,143.544,1.000,1.000
g++ 13.3,64,clflush,main,const,vptr_vector,om vptr,1,500,550,575,558.10,84.4,1.12,519.42,1.13,515.09,1.13,202.165,0.922,1.744
g++ 13.3,64,clflush,main,const,vptr_vector,om ref,1,875,1050,1750,1149.53,250.2,3.31,1110.85,3.32,842.98,3.58,330.856,1.972,2.855
g++ 13.3,64,clflush,main,const,vptr_vector,om vptr,2,725,775,1700,924.39,307.6,4.07,885.71,4.08,881.39,4.08,345.929,1.312,2.410
g++ 13.3,64,clflush,main,const,vptr_vector,om ref,2,1050,1375,2125,1503.21,292.7,3.88,1464.53,3.88,1155.19,4.23,453.394,2.169,3.159
g++ 13.3,64,clflush,main,const,vptr_map,om vptr,1,475,525,1100,634.04,211.4,2.80,595.37,2.80,591.04,2.80,231.973,1.057,2.001
g++ 13.3,64,clflush,main,const,vptr_map,om ref,1,725,800,1375,862.53,184.8,2.45,823.85,2.45,555.98,2.79,218.214,1.463,1.883
g++ 13.3,64,clflush,main,const,vptr_map,om vptr,2,675,775,1425,903.47,260.1,3.45,864.79,3.45,860.46,3.45,337.718,1.281,2.353
g++ 13.3,64,clflush,main,const,vptr_map,om ref,2,900,1025,1850,1212.24,314.7,4.17,1173.56,4.17,864.22,4.50,339.193,1.738,2.363
g++ 13.3,64,clflush,main,const,flat_map,om vptr,1,425,525,975,572.25,149.3,1.98,533.58,1.98,529.25,1.98,207.722,0.947,1.792
g++ 13.3,64,clflush,main,const,flat_map,om ref,1,650,800,1500,893.77,239.6,3.17,855.10,3.18,587.23,3.45,230.477,1.518,1.989
g++ 13.3,64,clflush,main,const,flat_map,om vptr,2,675,800,1525,904.17,244.6,3.24,865.50,3.24,861.17,3.24,337.993,1.282,2.355
g++ 13.3,64,clflush,main,const,flat_map,om ref,2,975,1100,1925,1260.36,305.0,4.04,1221.69,4.04,912.35,4.38,358.082,1.810,2.495
g++ 13.3,64,clflush,main,const,indirect,om vptr,1,500,575,1350,706.00,265.2,3.51,667.32,3.52,663.00,3.52,260.215,1.185,2.245
g++ 13.3,64,clflush,main,const,indirect,om ref,1,1200,1325,2150,1487.75,315.4,4.18,1449.07,4.18,1181.20,4.39,463.602,2.573,4.000
g++ 13.3,64,clflush,main,const,indirect,om vptr,2,725,800,1650,974.26,302.4,4.01,935.59,4.01,931.26,4.01,365.503,1.386,2.546
g++ 13.3,64,clflush,main,const,indirect,om ref,2,1425,1700,2475,1854.73,363.4,4.81,1816.05,4.82,1506.71,5.10,591.360,2.690,4.120
g++ 13.3,64,clflush,inplace,-,baseline,touch,1,225,275,450,309.68,108.8,1.44,271.01,1.45,0.00,2.04,0.000,0.000,0.000
g++ 13.3,64,clflush,inplace,-,baseline,touch+touch,2,250,300,775,360.42,152.3,2.02,321.74,2.02,0.00,2.85,0.000,0.000,0.000
g++ 13.3,64,clflush,inplace,const,yardstick,vf,1,475,550,1100,597.62,185.2,2.45,558.95,2.46,287.94,2.85,113.011,1.000,1.000
g++ 13.3,64,clflush,inplace,const,yardstick,vf+vf,2,500,575,1375,710.22,287.5,3.81,671.55,3.81,349.81,4.31,137.293,1.000,1.000
g++ 13.3,64,clflush,inplace,const,inplace,om ref,1,450,550,1250,652.04,240.9,3.19,613.37,3.20,342.36,3.50,134.370,1.097,1.189
g++ 13.3,64,clflush,inplace,const,inplace,om ref,2,675,800,1275,875.18,178.8,2.37,836.50,2.37,514.76,3.11,202.034,1.246,1.472
g++ 13.3,64,clflush,inplace_ind,-,baseline,touch,1,225,275,325,281.60,101.0,1.34,242.93,1.35,0.00,1.89,0.000,0.000,0.000
g++ 13.3,64,clflush,inplace_ind,-,baseline,touch+touch,2,225,300,775,341.03,154.2,2.04,302.36,2.05,0.00,2.89,0.000,0.000,0.000
g++ 13.3,64,clflush,inplace_ind,const,yardstick,vf,1,425,525,1025,579.44,170.9,2.26,540.77,2.27,297.84,2.63,116.898,1.000,1.000
g++ 13.3,64,clflush,inplace_ind,const,yardstick,vf+vf,2,450,500,1375,638.47,280.7,3.72,599.79,3.72,297.44,4.24,116.740,1.000,1.000
g++ 13.3,64,clflush,inplace_ind,const,inplace_ind,om ref,1,700,775,1500,873.10,241.7,3.20,834.42,3.21,591.50,3.47,232.152,1.543,1.986
