compiler,bits,mode,hier,body,group,dispatch,arity,min,median,p90,mean,stddev,se,net,net_se,disp,disp_se,disp_ns,x_net,x_disp
clang++ 22.1,32,warm,main,-,baseline,probe,0,25,50,50,38.96,12.4,0.16,0.00,0.23,-6.89,0.21,-2.761,0.000,0.000
clang++ 22.1,32,warm,main,-,baseline,direct,0,25,50,50,45.86,9.3,0.12,6.89,0.21,0.00,0.17,0.000,0.000,0.000
clang++ 22.1,32,warm,main,-,baseline,touch,1,25,50,50,48.96,5.0,0.07,10.00,0.18,0.00,0.09,0.000,0.000,0.000
clang++ 22.1,32,warm,main,-,baseline,touch+touch,2,25,50,50,49.42,3.8,0.05,10.46,0.17,0.00,0.07,0.000,0.000,0.000
clang++ 22.1,32,warm,main,const,yardstick,vf,1,25,50,75,56.82,11.1,0.15,17.86,0.22,7.86,0.16,3.152,1.000,1.000
clang++ 22.1,32,warm,main,const,yardstick,vf+vf,2,50,75,75,68.17,11.1,0.15,29.20,0.22,18.75,0.16,7.512,1.000,1.000
clang++ 22.1,32,warm,main,const,vptr_vector,om vptr,1,50,50,75,57.40,11.4,0.15,18.43,0.22,11.54,0.19,4.626,1.032,1.468
clang++ 22.1,32,warm,main,const,vptr_vector,om ref,1,50,75,75,64.00,12.4,0.16,25.04,0.23,15.04,0.18,6.027,1.402,1.912
clang++ 22.1,32,warm,main,const,vptr_vector,om vptr,2,50,50,75,57.56,11.5,0.15,18.60,0.22,11.71,0.20,4.691,0.637,0.624
clang++ 22.1,32,warm,main,const,vptr_vector,om ref,2,50,50,75,56.92,11.2,0.15,17.96,0.22,7.50,0.16,3.006,0.615,0.400
clang++ 22.1,32,warm,main,const,vptr_map,om vptr,1,50,50,75,56.90,11.2,0.15,17.93,0.22,11.04,0.19,4.426,1.004,1.404
clang++ 22.1,32,warm,main,const,vptr_map,om ref,1,50,75,75,71.21,9.0,0.12,32.25,0.20,22.25,0.14,8.917,1.806,2.829
clang++ 22.1,32,warm,main,const,vptr_map,om vptr,2,50,50,75,57.60,11.5,0.15,18.63,0.22,11.74,0.20,4.705,0.638,0.626
clang++ 22.1,32,warm,main,const,vptr_map,om ref,2,50,75,75,69.96,10.0,0.13,30.99,0.21,20.54,0.14,8.230,1.061,1.095
clang++ 22.1,32,warm,main,const,flat_map,om vptr,1,50,50,75,58.44,11.8,0.16,19.47,0.23,12.58,0.20,5.043,1.090,1.600
clang++ 22.1,32,warm,main,const,flat_map,om ref,1,50,75,75,73.34,6.2,0.08,34.37,0.18,24.38,0.11,9.769,1.925,3.100
clang++ 22.1,32,warm,main,const,flat_map,om vptr,2,50,50,75,57.69,11.5,0.15,18.73,0.22,11.84,0.20,4.744,0.641,0.631
clang++ 22.1,32,warm,main,const,flat_map,om ref,2,50,75,75,72.03,8.1,0.11,33.06,0.20,22.61,0.12,9.059,1.132,1.206
clang++ 22.1,32,warm,main,const,indirect,om vptr,1,50,50,75,60.80,12.4,0.16,21.83,0.23,14.94,0.21,5.989,1.222,1.900
clang++ 22.1,32,warm,main,const,indirect,om ref,1,50,75,75,66.86,11.7,0.16,27.89,0.23,17.90,0.17,7.173,1.562,2.276
clang++ 22.1,32,warm,main,const,indirect,om vptr,2,50,50,75,59.78,12.2,0.16,20.82,0.23,13.93,0.20,5.581,0.713,0.743
clang++ 22.1,32,warm,main,const,indirect,om ref,2,50,50,75,58.88,12.0,0.16,19.92,0.23,9.46,0.17,3.791,0.682,0.505
clang++ 22.1,32,warm,inplace,-,baseline,touch,1,25,50,50,48.51,5.9,0.08,9.55,0.18,0.00,0.11,0.000,0.000,0.000
clang++ 22.1,32,warm,inplace,-,baseline,touch+touch,2,25,50,50,49.32,4.1,0.05,10.36,0.17,0.00,0.08,0.000,0.000,0.000
clang++ 22.1,32,warm,inplace,const,yardstick,vf,1,25,50,75,54.76,10.4,0.14,15.79,0.21,6.25,0.16,2.503,1.000,1.000
clang++ 22.1,32,warm,inplace,const,yardstick,vf+vf,2,50,75,75,70.06,10.0,0.13,31.09,0.21,20.74,0.14,8.310,1.000,1.000
clang++ 22.1,32,warm,inplace,const,inplace,om ref,1,25,50,75,56.02,11.8,0.16,17.05,0.23,7.50,0.17,3.007,1.080,1.202
clang++ 22.1,32,warm,inplace,const,inplace,om ref,2,50,50,50,50.47,3.4,0.04,11.50,0.17,1.15,0.07,0.461,0.370,0.055
clang++ 22.1,32,warm,inplace_ind,-,baseline,touch,1,25,50,50,48.70,5.5,0.07,9.74,0.18,0.00,0.10,0.000,0.000,0.000
clang++ 22.1,32,warm,inplace_ind,-,baseline,touch+touch,2,25,50,50,49.31,4.1,0.05,10.35,0.17,0.00,0.08,0.000,0.000,0.000
clang++ 22.1,32,warm,inplace_ind,const,yardstick,vf,1,25,50,75,54.29,10.1,0.13,15.32,0.21,5.59,0.15,2.239,1.000,1.000
clang++ 22.1,32,warm,inplace_ind,const,yardstick,vf+vf,2,50,75,75,64.06,12.4,0.16,25.09,0.23,14.75,0.17,5.909,1.000,1.000
clang++ 22.1,32,warm,inplace_ind,const,inplace_ind,om ref,1,25,50,75,59.77,12.2,0.16,20.81,0.23,11.07,0.18,4.436,1.358,1.981
clang++ 22.1,32,warm,inplace_ind,const,inplace_ind,om ref,2,50,50,75,52.54,7.6,0.10,13.58,0.19,3.23,0.11,1.295,0.541,0.219
clang++ 22.1,32,warm,main,use,yardstick,vf,1,25,50,75,58.31,11.8,0.16,19.34,0.23,9.35,0.17,3.746,1.000,1.000
clang++ 22.1,32,warm,main,use,yardstick,vf+vf,2,50,75,75,66.36,11.9,0.16,27.39,0.23,16.93,0.17,6.787,1.000,1.000
clang++ 22.1,32,warm,main,use,vptr_vector,om vptr,1,50,75,75,63.16,12.5,0.17,24.20,0.23,14.20,0.18,5.691,1.251,1.519
clang++ 22.1,32,warm,main,use,vptr_vector,om ref,1,50,75,75,65.25,12.2,0.16,26.29,0.23,16.29,0.17,6.530,1.359,1.743
clang++ 22.1,32,warm,main,use,vptr_vector,om vptr,2,50,75,75,63.93,12.4,0.16,24.97,0.23,14.51,0.17,5.816,0.912,0.857
clang++ 22.1,32,warm,main,use,vptr_vector,om ref,2,50,50,75,57.17,11.3,0.15,18.20,0.22,7.75,0.16,3.104,0.665,0.457
clang++ 22.1,32,warm,main,use,vptr_map,om vptr,1,50,75,75,62.74,12.5,0.17,23.78,0.23,13.78,0.18,5.523,1.229,1.474
clang++ 22.1,32,warm,main,use,vptr_map,om ref,1,50,75,75,72.86,7.0,0.09,33.89,0.19,23.90,0.11,9.578,1.752,2.557
clang++ 22.1,32,warm,main,use,vptr_map,om vptr,2,50,75,75,63.99,12.4,0.16,25.02,0.23,14.57,0.17,5.837,0.914,0.860
clang++ 22.1,32,warm,main,use,vptr_map,om ref,2,50,75,75,69.91,10.1,0.13,30.94,0.21,20.49,0.14,8.210,1.130,1.210
clang++ 22.1,32,warm,main,use,flat_map,om vptr,1,50,75,75,62.82,12.5,0.17,23.86,0.23,13.86,0.18,5.556,1.234,1.483
clang++ 22.1,32,warm,main,use,flat_map,om ref,1,50,75,100,75.00,9.5,0.13,36.04,0.21,26.04,0.14,10.436,1.863,2.786
clang++ 22.1,32,warm,main,use,flat_map,om vptr,2,50,75,75,63.76,12.4,0.16,24.80,0.23,14.34,0.17,5.748,0.905,0.847
clang++ 22.1,32,warm,main,use,flat_map,om ref,2,50,75,75,72.20,7.9,0.10,33.23,0.19,22.78,0.12,9.128,1.213,1.345
clang++ 22.1,32,warm,main,use,indirect,om vptr,1,50,75,75,65.86,12.0,0.16,26.90,0.23,16.90,0.17,6.774,1.391,1.809
