compiler,bits,mode,hier,body,group,dispatch,arity,min,median,p90,mean,stddev,se,net,net_se,disp,disp_se,disp_ns,x_net,x_disp
g++ 15.2,64,clflush,main,-,baseline,probe,0,26,28,28,27.33,0.9,0.01,0.00,0.02,-1.65,0.02,-0.827,0.000,0.000
g++ 15.2,64,clflush,main,-,baseline,direct,0,26,30,30,28.98,1.1,0.01,1.65,0.02,0.00,0.02,0.000,0.000,0.000
g++ 15.2,64,clflush,main,-,baseline,touch,1,154,212,260,214.78,32.9,0.44,187.46,0.44,0.00,0.62,0.000,0.000,0.000
g++ 15.2,64,clflush,main,-,baseline,touch+touch,2,160,212,276,217.12,41.4,0.55,189.79,0.55,0.00,0.77,0.000,0.000,0.000
g++ 15.2,64,clflush,main,const,yardstick,vf,1,296,362,454,367.35,44.3,0.59,340.02,0.59,152.56,0.73,76.406,1.000,1.000
g++ 15.2,64,clflush,main,const,yardstick,vf+vf,2,298,388,546,400.43,61.0,0.81,373.11,0.81,183.31,0.98,91.806,1.000,1.000
g++ 15.2,64,clflush,main,const,vptr_vector,om vptr,1,368,396,416,399.50,18.8,0.25,372.17,0.25,370.52,0.25,185.561,1.095,2.429
g++ 15.2,64,clflush,main,const,vptr_vector,om ref,1,682,780,940,794.08,55.2,0.73,766.76,0.73,579.30,0.85,290.121,2.255,3.797
g++ 15.2,64,clflush,main,const,vptr_vector,om vptr,2,556,580,692,592.51,39.5,0.52,565.18,0.52,563.53,0.52,282.223,1.515,3.074
g++ 15.2,64,clflush,main,const,vptr_vector,om ref,2,908,976,1206,1002.79,75.0,0.99,975.46,0.99,785.67,1.13,393.474,2.614,4.286
g++ 15.2,64,clflush,main,const,vptr_map,om vptr,1,358,398,416,402.82,21.0,0.28,375.49,0.28,373.84,0.28,187.223,1.104,2.450
g++ 15.2,64,clflush,main,const,vptr_map,om ref,1,546,616,718,625.33,44.3,0.59,598.00,0.59,410.55,0.73,205.608,1.759,2.691
g++ 15.2,64,clflush,main,const,vptr_map,om vptr,2,540,584,730,602.26,51.6,0.68,574.93,0.68,573.28,0.68,287.105,1.541,3.127
g++ 15.2,64,clflush,main,const,vptr_map,om ref,2,738,810,1026,834.33,71.5,0.95,807.00,0.95,617.21,1.09,309.106,2.163,3.367
g++ 15.2,64,clflush,main,const,flat_map,om vptr,1,356,402,468,408.46,29.0,0.38,381.13,0.38,379.48,0.38,190.049,1.121,2.487
g++ 15.2,64,clflush,main,const,flat_map,om ref,1,554,608,702,616.49,40.5,0.54,589.16,0.54,401.70,0.69,201.177,1.733,2.633
g++ 15.2,64,clflush,main,const,flat_map,om vptr,2,548,584,724,598.75,46.8,0.62,571.42,0.62,569.77,0.62,285.350,1.532,3.108
g++ 15.2,64,clflush,main,const,flat_map,om ref,2,744,810,1034,835.84,75.1,0.99,808.52,0.99,618.72,1.14,309.865,2.167,3.375
g++ 15.2,64,clflush,main,const,indirect,om vptr,1,382,416,426,414.03,8.3,0.11,386.70,0.11,385.05,0.11,192.837,1.137,2.524
g++ 15.2,64,clflush,main,const,indirect,om ref,1,776,976,1208,997.75,74.1,0.98,970.42,0.98,782.97,1.07,392.120,2.854,5.132
g++ 15.2,64,clflush,main,const,indirect,om vptr,2,570,598,796,619.75,65.0,0.86,592.42,0.86,590.77,0.86,295.865,1.588,3.223
g++ 15.2,64,clflush,main,const,indirect,om ref,2,1086,1176,1428,1210.70,93.3,1.24,1183.37,1.24,993.58,1.35,497.599,3.172,5.420
g++ 15.2,64,clflush,inplace,-,baseline,touch,1,154,200,218,189.53,24.1,0.32,162.20,0.32,0.00,0.45,0.000,0.000,0.000
g++ 15.2,64,clflush,inplace,-,baseline,touch+touch,2,160,210,330,214.35,49.6,0.66,187.02,0.66,0.00,0.93,0.000,0.000,0.000
g++ 15.2,64,clflush,inplace,const,yardstick,vf,1,290,358,464,364.63,46.2,0.61,337.30,0.61,175.10,0.69,87.692,1.000,1.000
g++ 15.2,64,clflush,inplace,const,yardstick,vf+vf,2,306,386,540,398.21,59.1,0.78,370.88,0.78,183.85,1.02,92.076,1.000,1.000
g++ 15.2,64,clflush,inplace,const,inplace,om ref,1,306,392,582,401.73,66.4,0.88,374.40,0.88,212.20,0.94,106.272,1.110,1.212
g++ 15.2,64,clflush,inplace,const,inplace,om ref,2,494,594,806,610.49,78.7,1.04,583.16,1.04,396.14,1.23,198.391,1.572,2.155
g++ 15.2,64,clflush,inplace_ind,-,baseline,touch,1,154,198,218,189.87,26.3,0.35,162.54,0.35,0.00,0.49,0.000,0.000,0.000
g++ 15.2,64,clflush,inplace_ind,-,baseline,touch+touch,2,160,208,308,211.65,47.5,0.63,184.32,0.63,0.00,0.89,0.000,0.000,0.000
g++ 15.2,64,clflush,inplace_ind,const,yardstick,vf,1,290,356,466,362.39,47.7,0.63,335.06,0.63,172.52,0.72,86.403,1.000,1.000
g++ 15.2,64,clflush,inplace_ind,const,yardstick,vf+vf,2,296,380,538,394.28,61.0,0.81,366.95,0.81,182.63,1.02,91.462,1.000,1.000
g++ 15.2,64,clflush,inplace_ind,const,inplace_ind,om ref,1,554,592,708,602.58,44.5,0.59,575.25,0.59,412.71,0.68,206.689,1.717,2.392
g++ 15.2,64,clflush,inplace_ind,const,inplace_ind,om ref,2,730,780,958,805.36,66.1,0.88,778.03,0.88,593.71,1.08,297.336,2.120,3.251
g++ 15.2,64,clflush,main,use,yardstick,vf,1,210,362,466,368.45,46.9,0.62,341.13,0.62,153.67,0.76,76.960,1.000,1.000
g++ 15.2,64,clflush,main,use,yardstick,vf+vf,2,304,390,556,402.91,62.3,0.82,375.58,0.82,185.79,0.99,93.047,1.000,1.000
g++ 15.2,64,clflush,main,use,vptr_vector,om vptr,1,320,402,476,409.22,31.6,0.42,381.89,0.42,194.43,0.60,97.375,1.119,1.265
g++ 15.2,64,clflush,main,use,vptr_vector,om ref,1,672,794,1000,818.72,74.3,0.98,791.39,0.98,603.94,1.08,302.459,2.320,3.930
g++ 15.2,64,clflush,main,use,vptr_vector,om vptr,2,526,600,740,616.17,53.9,0.71,588.84,0.71,399.05,0.90,199.849,1.568,2.148
g++ 15.2,64,clflush,main,use,vptr_vector,om ref,2,914,998,1246,1038.27,95.0,1.26,1010.94,1.26,821.15,1.37,411.244,2.692,4.420
g++ 15.2,64,clflush,main,use,vptr_map,om vptr,1,344,406,498,414.11,34.2,0.45,386.78,0.45,199.33,0.63,99.825,1.134,1.297
