compiler,bits,mode,hier,body,group,dispatch,arity,min,median,p90,mean,stddev,se,net,net_se,disp,disp_se,disp_ns,x_net,x_disp
g++ 15.2,64,clflush,main,use,yardstick,vf,1,298,380,478,385.08,44.7,0.59,353.15,0.59,177.64,0.66,88.964,1.000,1.000
g++ 15.2,64,clflush,main,use,yardstick,vf+vf,2,318,406,570,417.16,60.7,0.80,385.23,0.80,188.16,0.99,94.233,1.000,1.000
g++ 15.2,64,clflush,main,use,vptr_vector,om vptr,1,368,418,478,423.45,32.7,0.43,391.52,0.43,216.01,0.52,108.181,1.109,1.216
g++ 15.2,64,clflush,main,use,vptr_vector,om ref,1,730,804,946,819.16,57.9,0.77,787.23,0.77,611.71,0.82,306.354,2.229,3.444
g++ 15.2,64,clflush,main,use,vptr_vector,om vptr,2,536,600,726,611.56,43.9,0.58,579.63,0.58,382.57,0.82,191.594,1.505,2.033
g++ 15.2,64,clflush,main,use,vptr_vector,om ref,2,922,994,1226,1022.22,76.2,1.01,990.29,1.01,793.22,1.16,397.254,2.571,4.216
g++ 15.2,64,clflush,main,use,vptr_map,om vptr,1,364,416,514,426.09,39.1,0.52,394.16,0.52,218.64,0.59,109.500,1.116,1.231
g++ 15.2,64,clflush,main,use,vptr_map,om ref,1,570,632,764,644.39,50.6,0.67,612.46,0.67,436.95,0.73,218.829,1.734,2.460
g++ 15.2,64,clflush,main,use,vptr_map,om vptr,2,534,604,784,626.00,65.2,0.86,594.07,0.86,397.00,1.04,198.825,1.542,2.110
g++ 15.2,64,clflush,main,use,vptr_map,om ref,2,764,848,1072,877.69,83.7,1.11,845.76,1.11,648.69,1.25,324.873,2.195,3.448
g++ 15.2,64,clflush,main,use,flat_map,om vptr,1,368,430,532,438.95,42.2,0.56,407.02,0.56,231.51,0.63,115.943,1.153,1.303
g++ 15.2,64,clflush,main,use,flat_map,om ref,1,560,642,806,660.82,60.8,0.81,628.89,0.81,453.38,0.86,227.057,1.781,2.552
g++ 15.2,64,clflush,main,use,flat_map,om vptr,2,562,724,938,738.00,85.7,1.14,706.07,1.14,509.00,1.27,254.915,1.833,2.705
g++ 15.2,64,clflush,main,use,flat_map,om ref,2,770,952,1192,952.60,116.3,1.54,920.67,1.54,723.60,1.65,362.391,2.390,3.846
g++ 15.2,64,clflush,main,use,indirect,om vptr,1,396,500,552,486.03,47.1,0.62,454.10,0.62,278.58,0.69,139.518,1.286,1.568
g++ 15.2,64,clflush,main,use,indirect,om ref,1,804,1008,1216,1034.63,74.3,0.98,1002.70,0.98,827.19,1.03,414.267,2.839,4.657
g++ 15.2,64,clflush,main,use,indirect,om vptr,2,590,748,876,743.94,72.3,0.96,712.01,0.96,514.94,1.12,257.889,1.848,2.737
g++ 15.2,64,clflush,main,use,indirect,om ref,2,1122,1216,1482,1255.40,100.8,1.33,1223.47,1.33,1026.41,1.45,514.038,3.176,5.455
g++ 15.2,64,clflush,inplace,use,yardstick,vf,1,300,380,490,389.12,47.2,0.62,357.19,0.62,189.50,0.71,94.907,1.000,1.000
g++ 15.2,64,clflush,inplace,use,yardstick,vf+vf,2,310,434,638,455.36,82.3,1.09,423.43,1.09,231.09,1.28,115.732,1.000,1.000
g++ 15.2,64,clflush,inplace_ind,use,yardstick,vf,1,306,388,496,398.65,48.3,0.64,366.72,0.64,200.51,0.72,100.418,1.000,1.000
g++ 15.2,64,clflush,inplace_ind,use,yardstick,vf+vf,2,318,410,594,426.18,68.2,0.90,394.25,0.90,204.85,1.10,102.589,1.000,1.000
g++ 15.2,64,clflush,inplace,use,inplace,om ref,1,320,410,530,414.74,48.7,0.65,382.81,0.65,215.13,0.72,107.738,1.072,1.135
g++ 15.2,64,clflush,inplace,use,inplace,om ref,2,512,622,854,653.24,90.3,1.20,621.31,1.20,428.97,1.37,214.833,1.467,1.856
g++ 15.2,64,clflush,inplace_ind,use,inplace_ind,om ref,1,566,608,654,612.79,28.5,0.38,580.86,0.38,414.65,0.51,207.662,1.584,2.068
g++ 15.2,64,clflush,inplace_ind,use,inplace_ind,om ref,2,722,932,1088,915.10,100.1,1.33,883.17,1.33,693.76,1.47,347.447,2.240,3.387
