compiler,bits,mode,hier,body,group,dispatch,arity,min,median,p90,mean,stddev,se,net,net_se,disp,disp_se,disp_ns,x_net,x_disp
clang++ 22.1,64,clflush,main,-,baseline,probe,0,32,34,36,34.18,1.3,0.02,0.00,0.02,-3.35,0.03,-1.680,0.000,0.000
clang++ 22.1,64,clflush,main,-,baseline,direct,0,34,38,40,37.54,1.4,0.02,3.35,0.03,0.00,0.03,0.000,0.000,0.000
clang++ 22.1,64,clflush,main,-,baseline,touch,1,174,228,266,223.79,26.1,0.35,189.60,0.35,0.00,0.49,0.000,0.000,0.000
clang++ 22.1,64,clflush,main,-,baseline,touch+touch,2,178,240,348,252.62,42.9,0.57,218.43,0.57,0.00,0.80,0.000,0.000,0.000
clang++ 22.1,64,clflush,main,const,yardstick,vf,1,322,420,538,422.57,58.2,0.77,388.38,0.77,198.78,0.84,99.552,1.000,1.000
clang++ 22.1,64,clflush,main,const,yardstick,vf+vf,2,346,482,670,502.38,76.5,1.01,468.20,1.01,249.76,1.16,125.086,1.000,1.000
clang++ 22.1,64,clflush,main,const,vptr_vector,om vptr,1,386,464,582,473.12,56.7,0.75,438.94,0.75,435.59,0.75,218.147,1.130,2.191
clang++ 22.1,64,clflush,main,const,vptr_vector,om ref,1,832,1038,1314,1071.87,107.6,1.43,1037.69,1.43,848.09,1.47,424.734,2.672,4.266
clang++ 22.1,64,clflush,main,const,vptr_vector,om vptr,2,622,762,894,770.96,56.9,0.75,736.77,0.75,733.42,0.75,367.306,1.574,2.936
clang++ 22.1,64,clflush,main,const,vptr_vector,om ref,2,1012,1286,1562,1307.79,127.3,1.69,1273.60,1.69,1055.17,1.78,528.443,2.720,4.225
clang++ 22.1,64,clflush,main,const,vptr_map,om vptr,1,396,434,578,447.79,54.0,0.71,413.61,0.71,410.25,0.71,205.461,1.065,2.064
