compiler,bits,mode,hier,body,group,dispatch,arity,min,median,p90,mean,stddev,se,net,net_se,disp,disp_se,disp_ns,x_net,x_disp
clang++ 18.1,32,warm,main,-,baseline,probe,0,25,50,50,38.84,12.4,0.16,0.00,0.23,-8.31,0.20,-3.383,0.000,0.000
clang++ 18.1,32,warm,main,-,baseline,direct,0,25,50,50,47.15,7.9,0.11,8.31,0.20,0.00,0.15,0.000,0.000,0.000
clang++ 18.1,32,warm,main,-,baseline,nvf,1,25,50,50,48.67,5.6,0.07,9.82,0.18,0.00,0.11,0.000,0.000,0.000
clang++ 18.1,32,warm,main,-,baseline,nvf+nvf,2,25,50,50,48.86,5.2,0.07,10.02,0.18,0.00,0.10,0.000,0.000,0.000
clang++ 18.1,32,warm,main,const,yardstick,vf,1,25,50,75,55.66,11.3,0.15,16.82,0.22,6.99,0.17,2.848,1.000,1.000
clang++ 18.1,32,warm,main,const,yardstick,vf+vf,2,50,75,75,62.71,12.5,0.17,23.87,0.23,13.86,0.18,5.643,1.000,1.000
clang++ 18.1,32,warm,main,const,vptr_vector,om vptr,1,50,50,75,57.77,11.6,0.15,18.93,0.22,10.62,0.19,4.325,1.125,1.519
clang++ 18.1,32,warm,main,const,vptr_vector,om ref,1,50,75,75,62.44,12.5,0.17,23.60,0.23,13.78,0.18,5.611,1.403,1.971
clang++ 18.1,32,warm,main,const,vptr_vector,om vptr,2,50,50,75,57.17,11.3,0.15,18.32,0.22,10.02,0.18,4.080,0.768,0.723
clang++ 18.1,32,warm,main,const,vptr_vector,om ref,2,50,50,75,56.63,11.0,0.15,17.79,0.22,7.77,0.16,3.166,0.745,0.561
clang++ 18.1,32,warm,main,const,vptr_map,om vptr,1,50,50,75,56.46,10.9,0.14,17.62,0.22,9.31,0.18,3.793,1.048,1.332
clang++ 18.1,32,warm,main,const,vptr_map,om ref,1,50,75,75,70.25,9.8,0.13,31.41,0.21,21.58,0.15,8.791,1.868,3.087
clang++ 18.1,32,warm,main,const,vptr_map,om vptr,2,50,50,75,57.47,11.4,0.15,18.63,0.22,10.32,0.18,4.205,0.780,0.745
clang++ 18.1,32,warm,main,const,vptr_map,om ref,2,50,75,75,69.95,10.0,0.13,31.11,0.21,21.09,0.15,8.589,1.303,1.522
clang++ 18.1,32,warm,main,const,flat_map,om vptr,1,50,50,75,56.78,11.1,0.15,17.94,0.22,9.63,0.18,3.923,1.067,1.378
clang++ 18.1,32,warm,main,const,flat_map,om ref,1,50,75,75,74.49,4.7,0.06,35.64,0.18,25.82,0.10,10.517,2.120,3.693
clang++ 18.1,32,warm,main,const,flat_map,om vptr,2,50,50,75,57.30,11.4,0.15,18.46,0.22,10.15,0.18,4.136,0.773,0.733
clang++ 18.1,32,warm,main,const,flat_map,om ref,2,50,75,75,74.10,4.7,0.06,35.25,0.18,25.24,0.09,10.279,1.477,1.821
clang++ 18.1,32,warm,main,const,indirect,om vptr,1,50,50,75,59.30,12.1,0.16,20.46,0.23,12.15,0.19,4.950,1.217,1.738
clang++ 18.1,32,warm,main,const,indirect,om ref,1,50,75,75,67.38,11.5,0.15,28.54,0.22,18.71,0.17,7.623,1.697,2.677
clang++ 18.1,32,warm,main,const,indirect,om vptr,2,50,50,75,59.05,12.0,0.16,20.21,0.23,11.90,0.19,4.848,0.847,0.859
clang++ 18.1,32,warm,main,const,indirect,om ref,2,50,50,75,58.48,11.8,0.16,19.64,0.23,9.62,0.17,3.919,0.823,0.695
clang++ 18.1,32,warm,inplace,-,baseline,nvf,1,25,50,50,48.93,5.1,0.07,10.09,0.18,0.00,0.09,0.000,0.000,0.000
clang++ 18.1,32,warm,inplace,-,baseline,nvf+nvf,2,25,50,50,48.75,5.4,0.07,9.91,0.18,0.00,0.10,0.000,0.000,0.000
clang++ 18.1,32,warm,inplace,const,yardstick,vf,1,25,50,75,52.43,11.3,0.15,13.59,0.22,3.50,0.16,1.426,1.000,1.000
clang++ 18.1,32,warm,inplace,const,yardstick,vf+vf,2,50,75,75,63.61,12.5,0.16,24.77,0.23,14.86,0.18,6.054,1.000,1.000
clang++ 18.1,32,warm,inplace,const,inplace,om ref,1,25,50,75,55.10,11.4,0.15,16.25,0.22,6.16,0.16,2.510,1.196,1.761
clang++ 18.1,32,warm,inplace,const,inplace,om ref,2,50,50,50,50.00,0.0,0.00,11.16,0.16,1.25,0.07,0.509,0.450,0.084
clang++ 18.1,32,warm,inplace_ind,-,baseline,nvf,1,25,50,50,48.79,5.4,0.07,9.95,0.18,0.00,0.10,0.000,0.000,0.000
clang++ 18.1,32,warm,inplace_ind,-,baseline,nvf+nvf,2,25,50,50,48.48,6.0,0.08,9.64,0.18,0.00,0.11,0.000,0.000,0.000
clang++ 18.1,32,warm,inplace_ind,const,yardstick,vf,1,25,50,75,52.63,11.6,0.15,13.79,0.23,3.84,0.17,1.565,1.000,1.000
clang++ 18.1,32,warm,inplace_ind,const,yardstick,vf+vf,2,50,75,75,63.43,12.5,0.17,24.59,0.23,14.95,0.18,6.088,1.000,1.000
clang++ 18.1,32,warm,inplace_ind,const,inplace_ind,om ref,1,25,50,75,58.82,12.0,0.16,19.98,0.23,10.04,0.17,4.087,1.449,2.612
clang++ 18.1,32,warm,inplace_ind,const,inplace_ind,om ref,2,50,50,75,51.63,6.2,0.08,12.79,0.18,3.15,0.11,1.283,0.520,0.211
clang++ 18.1,32,warm,main,use,yardstick,vf,1,25,50,75,57.61,11.9,0.16,18.76,0.23,8.94,0.17,3.641,1.000,1.000
clang++ 18.1,32,warm,main,use,yardstick,vf+vf,2,50,75,75,66.04,12.0,0.16,27.20,0.23,17.18,0.17,6.999,1.000,1.000
clang++ 18.1,32,warm,main,use,vptr_vector,om vptr,1,50,75,75,62.46,12.5,0.17,23.62,0.23,13.80,0.18,5.620,1.259,1.544
clang++ 18.1,32,warm,main,use,vptr_vector,om ref,1,50,75,75,63.86,12.4,0.16,25.02,0.23,15.19,0.18,6.188,1.333,1.700
clang++ 18.1,32,warm,main,use,vptr_vector,om vptr,2,50,75,75,63.71,12.4,0.16,24.86,0.23,14.85,0.18,6.047,0.914,0.864
clang++ 18.1,32,warm,main,use,vptr_vector,om ref,2,50,50,75,56.37,10.9,0.14,17.53,0.22,7.51,0.16,3.058,0.644,0.437
