compiler,bits,mode,hier,body,group,dispatch,arity,min,median,p90,mean,stddev,se,net,net_se,disp,disp_se,disp_ns,x_net,x_disp
clang++ 22.1,64,warm,main,-,baseline,probe,0,25,50,50,39.23,12.4,0.16,0.00,0.23,-4.40,0.22,-1.763,0.000,0.000
clang++ 22.1,64,warm,main,-,baseline,direct,0,25,50,50,43.63,10.9,0.14,4.40,0.22,0.00,0.20,0.000,0.000,0.000
clang++ 22.1,64,warm,main,-,baseline,touch,1,25,50,50,43.25,11.1,0.15,4.02,0.22,0.00,0.21,0.000,0.000,0.000
clang++ 22.1,64,warm,main,-,baseline,touch+touch,2,25,50,50,42.20,11.6,0.15,2.96,0.22,0.00,0.22,0.000,0.000,0.000
clang++ 22.1,64,warm,main,const,yardstick,vf,1,25,50,50,48.00,6.8,0.09,8.77,0.19,4.75,0.17,1.904,1.000,1.000
clang++ 22.1,64,warm,main,const,yardstick,vf+vf,2,25,50,75,59.74,12.4,0.16,20.50,0.23,17.54,0.22,7.029,1.000,1.000
clang++ 22.1,64,warm,main,const,vptr_vector,om vptr,1,25,50,50,49.20,4.4,0.06,9.96,0.17,5.57,0.16,2.231,1.137,1.172
clang++ 22.1,64,warm,main,const,vptr_vector,om ref,1,50,50,75,54.59,9.7,0.13,15.36,0.21,11.34,0.20,4.545,1.752,2.388
clang++ 22.1,64,warm,main,const,vptr_vector,om vptr,2,50,50,50,50.97,4.8,0.06,11.74,0.18,7.34,0.16,2.942,0.573,0.419
clang++ 22.1,64,warm,main,const,vptr_vector,om ref,2,50,50,75,56.59,11.0,0.15,17.36,0.22,14.39,0.21,5.767,0.846,0.820
clang++ 22.1,64,warm,main,const,vptr_map,om vptr,1,25,50,50,48.97,5.0,0.07,9.74,0.18,5.34,0.16,2.141,1.111,1.125
clang++ 22.1,64,warm,main,const,vptr_map,om ref,1,50,75,75,63.33,12.5,0.17,24.10,0.23,20.08,0.22,8.049,2.749,4.228
clang++ 22.1,64,warm,main,const,vptr_map,om vptr,2,50,50,50,50.00,0.0,0.00,10.77,0.16,6.37,0.14,2.552,0.525,0.363
clang++ 22.1,64,warm,main,const,vptr_map,om ref,2,50,75,75,71.41,8.8,0.12,32.18,0.20,29.21,0.19,11.708,1.569,1.666
clang++ 22.1,64,warm,main,const,flat_map,om vptr,1,25,50,50,49.02,4.9,0.06,9.79,0.18,5.39,0.16,2.158,1.116,1.134
clang++ 22.1,64,warm,main,const,flat_map,om ref,1,50,75,75,65.79,12.1,0.16,26.56,0.23,22.54,0.22,9.033,3.029,4.745
clang++ 22.1,64,warm,main,const,flat_map,om vptr,2,50,50,50,50.00,0.0,0.00,10.77,0.16,6.37,0.14,2.552,0.525,0.363
clang++ 22.1,64,warm,main,const,flat_map,om ref,2,50,75,75,69.32,10.5,0.14,30.08,0.21,27.12,0.21,10.868,1.467,1.546
clang++ 22.1,64,warm,main,const,indirect,om vptr,1,25,50,50,49.83,2.1,0.03,10.60,0.17,6.20,0.15,2.484,1.209,1.305
clang++ 22.1,64,warm,main,const,indirect,om ref,1,50,50,75,57.27,11.4,0.15,18.04,0.22,14.02,0.21,5.619,2.058,2.952
clang++ 22.1,64,warm,main,const,indirect,om vptr,2,50,50,75,51.54,6.0,0.08,12.31,0.18,7.91,0.16,3.169,0.600,0.451
clang++ 22.1,64,warm,main,const,indirect,om ref,2,50,50,75,58.61,11.9,0.16,19.38,0.23,16.41,0.22,6.577,0.945,0.936
clang++ 22.1,64,warm,inplace,-,baseline,touch,1,25,50,50,43.43,11.0,0.15,4.19,0.22,0.00,0.21,0.000,0.000,0.000
clang++ 22.1,64,warm,inplace,-,baseline,touch+touch,2,25,50,50,43.77,10.8,0.14,4.54,0.22,0.00,0.20,0.000,0.000,0.000
clang++ 22.1,64,warm,inplace,const,yardstick,vf,1,25,50,50,48.88,5.2,0.07,9.64,0.18,5.45,0.16,2.185,1.000,1.000
clang++ 22.1,64,warm,inplace,const,yardstick,vf+vf,2,25,50,75,59.69,12.5,0.17,20.46,0.23,15.92,0.22,6.380,1.000,1.000
clang++ 22.1,64,warm,inplace,const,inplace,om ref,1,25,50,50,49.36,3.9,0.05,10.13,0.17,5.93,0.15,2.378,1.050,1.088
clang++ 22.1,64,warm,inplace,const,inplace,om ref,2,50,50,50,50.00,0.0,0.00,10.77,0.16,6.23,0.14,2.498,0.526,0.391
clang++ 22.1,64,warm,inplace_ind,-,baseline,touch,1,25,50,50,43.73,10.8,0.14,4.50,0.22,0.00,0.20,0.000,0.000,0.000
clang++ 22.1,64,warm,inplace_ind,-,baseline,touch+touch,2,25,50,50,43.54,10.9,0.14,4.31,0.22,0.00,0.20,0.000,0.000,0.000
clang++ 22.1,64,warm,inplace_ind,const,yardstick,vf,1,25,50,50,48.73,5.5,0.07,9.50,0.18,5.00,0.16,2.004,1.000,1.000
clang++ 22.1,64,warm,inplace_ind,const,yardstick,vf+vf,2,25,50,75,59.27,12.3,0.16,20.04,0.23,15.73,0.22,6.303,1.000,1.000
clang++ 22.1,64,warm,inplace_ind,const,inplace_ind,om ref,1,25,50,50,50.47,3.5,0.05,11.24,0.17,6.74,0.15,2.702,1.183,1.348
clang++ 22.1,64,warm,inplace_ind,const,inplace_ind,om ref,2,50,50,75,52.10,6.9,0.09,12.86,0.19,8.55,0.17,3.428,0.642,0.544
clang++ 22.1,64,warm,main,use,yardstick,vf,1,25,50,75,53.39,11.5,0.15,14.15,0.22,10.14,0.21,4.062,1.000,1.000
clang++ 22.1,64,warm,main,use,yardstick,vf+vf,2,25,50,75,61.11,12.6,0.17,21.88,0.23,18.91,0.23,7.579,1.000,1.000
clang++ 22.1,64,warm,main,use,vptr_vector,om vptr,1,25,50,75,55.45,11.5,0.15,16.22,0.22,12.20,0.21,4.890,1.146,1.204
clang++ 22.1,64,warm,main,use,vptr_vector,om ref,1,50,75,75,62.43,12.5,0.17,23.19,0.23,19.18,0.22,7.685,1.639,1.892
clang++ 22.1,64,warm,main,use,vptr_vector,om vptr,2,50,50,50,50.00,0.0,0.00,10.77,0.16,7.80,0.15,3.127,0.492,0.413
clang++ 22.1,64,warm,main,use,vptr_vector,om ref,2,50,50,75,57.01,11.2,0.15,17.78,0.22,14.82,0.21,5.938,0.813,0.783
