compiler,bits,mode,hier,body,group,dispatch,arity,min,median,p90,mean,stddev,se,net,net_se,disp,disp_se,disp_ns,x_net,x_disp
g++ 13.3,64,clflush,main,use,vptr_vector,om vptr,1,425,550,1125,645.71,217.7,2.88,607.14,2.89,359.25,3.21,144.463,1.170,1.326
g++ 13.3,64,clflush,main,use,vptr_vector,om ref,1,850,1000,1725,1116.01,274.9,3.64,1077.43,3.64,829.54,3.91,333.582,2.077,3.063
g++ 13.3,64,clflush,main,use,vptr_vector,om vptr,2,625,750,1225,854.88,207.8,2.75,816.30,2.76,500.25,3.55,201.166,1.242,1.466
g++ 13.3,64,clflush,main,use,vptr_vector,om ref,2,950,1275,2100,1448.17,322.9,4.28,1409.59,4.28,1093.55,4.83,439.746,2.144,3.204
g++ 13.3,64,clflush,main,use,vptr_map,om vptr,1,450,550,900,585.53,133.3,1.77,546.95,1.77,299.06,2.26,120.261,1.054,1.104
g++ 13.3,64,clflush,main,use,vptr_map,om ref,1,650,750,1425,821.39,215.7,2.86,782.82,2.86,534.93,3.19,215.108,1.509,1.975
g++ 13.3,64,clflush,main,use,vptr_map,om vptr,2,625,725,1350,860.80,239.1,3.17,822.22,3.17,506.18,3.88,203.547,1.251,1.483
g++ 13.3,64,clflush,main,use,vptr_map,om ref,2,875,1050,1800,1185.29,284.8,3.77,1146.71,3.78,830.67,4.39,334.034,1.745,2.434
g++ 13.3,64,clflush,main,use,flat_map,om vptr,1,450,550,775,557.82,90.2,1.19,519.24,1.21,271.35,1.85,109.116,1.001,1.002
g++ 13.3,64,clflush,main,use,flat_map,om ref,1,650,750,1450,845.84,225.3,2.98,807.26,2.99,559.37,3.30,224.937,1.556,2.065
g++ 13.3,64,clflush,main,use,flat_map,om vptr,2,675,800,1400,875.41,217.5,2.88,836.83,2.89,520.79,3.65,209.422,1.273,1.526
g++ 13.3,64,clflush,main,use,flat_map,om ref,2,875,1075,1875,1208.95,301.1,3.99,1170.37,3.99,854.32,4.58,343.547,1.781,2.503
g++ 13.3,64,clflush,main,use,indirect,om vptr,1,500,575,1150,658.00,199.8,2.65,619.42,2.65,371.53,3.00,149.403,1.194,1.372
g++ 13.3,64,clflush,main,use,indirect,om ref,1,1025,1325,2150,1479.14,310.6,4.11,1440.57,4.12,1192.68,4.35,479.608,2.777,4.404
g++ 13.3,64,clflush,main,use,indirect,om vptr,2,725,800,1600,972.59,294.7,3.90,934.01,3.91,617.97,4.50,248.502,1.421,1.811
g++ 13.3,64,clflush,main,use,indirect,om ref,2,1425,1750,2475,1864.04,367.6,4.87,1825.46,4.87,1509.42,5.36,606.980,2.777,4.423
g++ 13.3,64,clflush,inplace,use,yardstick,vf,1,425,525,1125,596.57,203.6,2.70,558.00,2.70,288.04,3.02,115.830,1.000,1.000
g++ 13.3,64,clflush,inplace,use,yardstick,vf+vf,2,450,575,1425,727.98,309.0,4.09,689.40,4.10,387.99,4.55,156.020,1.000,1.000
g++ 13.3,64,clflush,inplace_ind,use,yardstick,vf,1,425,525,1025,568.94,173.3,2.30,530.36,2.30,294.93,2.61,118.601,1.000,1.000
g++ 13.3,64,clflush,inplace_ind,use,yardstick,vf+vf,2,450,575,1350,685.47,270.4,3.58,646.89,3.59,344.86,4.14,138.676,1.000,1.000
g++ 13.3,64,clflush,inplace,use,inplace,om ref,1,475,575,1300,691.92,259.1,3.43,653.34,3.44,383.39,3.69,154.170,1.171,1.331
g++ 13.3,64,clflush,inplace,use,inplace,om ref,2,650,875,1325,932.81,195.1,2.58,894.23,2.59,592.82,3.25,238.389,1.297,1.528
g++ 13.3,64,clflush,inplace_ind,use,inplace_ind,om ref,1,725,800,1525,906.14,242.5,3.21,867.56,3.22,632.13,3.44,254.197,1.636,2.143
g++ 13.3,64,clflush,inplace_ind,use,inplace_ind,om ref,2,775,1100,1925,1247.12,312.0,4.13,1208.54,4.14,906.50,4.63,364.530,1.868,2.629
