compiler,bits,mode,hier,body,group,dispatch,arity,min,median,p90,mean,stddev,se,net,net_se,disp,disp_se,disp_ns,x_net,x_disp
clang++ 18.1,64,clflush,main,-,baseline,touch+touch,2,275,300,850,367.07,170.1,2.25,325.81,2.26,0.00,3.19,0.000,0.000,0.000
clang++ 18.1,64,clflush,main,const,yardstick,vf,1,500,575,1150,632.41,188.4,2.50,591.14,2.50,307.41,2.80,125.217,1.000,1.000
clang++ 18.1,64,clflush,main,const,yardstick,vf+vf,2,525,625,1475,810.14,325.9,4.32,768.87,4.32,443.06,4.87,180.473,1.000,1.000
clang++ 18.1,64,clflush,main,const,vptr_vector,om vptr,1,450,500,800,544.43,123.0,1.63,503.16,1.64,501.49,1.64,204.271,0.851,1.631
clang++ 18.1,64,clflush,main,const,vptr_vector,om ref,1,900,975,1750,1122.96,281.7,3.73,1081.70,3.74,797.96,3.94,325.034,1.830,2.596
clang++ 18.1,64,clflush,main,const,vptr_vector,om vptr,2,675,725,1400,819.09,218.4,2.89,777.82,2.90,776.14,2.90,316.148,1.012,1.752
clang++ 18.1,64,clflush,main,const,vptr_vector,om ref,2,1125,1250,2125,1458.46,351.1,4.65,1417.20,4.65,1091.39,5.17,444.557,1.843,2.463
clang++ 18.1,64,clflush,main,const,vptr_map,om vptr,1,475,500,900,537.40,144.6,1.92,496.13,1.92,494.46,1.92,201.407,0.839,1.608
clang++ 18.1,64,clflush,main,const,vptr_map,om ref,1,700,775,1500,885.25,258.6,3.42,843.99,3.43,560.25,3.66,228.207,1.428,1.822
clang++ 18.1,64,clflush,main,const,vptr_map,om vptr,2,700,775,1500,858.71,241.9,3.20,817.44,3.21,815.77,3.21,332.287,1.063,1.841
clang++ 18.1,64,clflush,main,const,vptr_map,om ref,2,925,1050,1900,1225.33,323.5,4.28,1184.07,4.29,858.26,4.84,349.595,1.540,1.937
clang++ 18.1,64,clflush,main,const,flat_map,om vptr,1,475,525,900,555.06,139.3,1.85,513.79,1.85,512.12,1.85,208.602,0.869,1.666
clang++ 18.1,64,clflush,main,const,flat_map,om ref,1,700,775,1500,884.82,255.4,3.38,843.55,3.39,559.82,3.62,228.030,1.427,1.821
clang++ 18.1,64,clflush,main,const,flat_map,om vptr,2,700,750,1575,887.29,280.2,3.71,846.02,3.71,844.34,3.71,343.927,1.100,1.906
clang++ 18.1,64,clflush,main,const,flat_map,om ref,2,925,1025,1850,1192.27,312.1,4.13,1151.00,4.14,825.20,4.71,336.128,1.497,1.862
clang++ 18.1,64,clflush,main,const,indirect,om vptr,1,475,525,1175,615.92,216.0,2.86,574.65,2.87,572.97,2.86,233.390,0.972,1.864
clang++ 18.1,64,clflush,main,const,indirect,om ref,1,1125,1250,2025,1386.32,303.6,4.02,1345.06,4.02,1061.32,4.22,432.309,2.275,3.452
clang++ 18.1,64,clflush,main,const,indirect,om vptr,2,700,750,1450,878.62,248.6,3.29,837.35,3.30,835.68,3.30,340.396,1.089,1.886
clang++ 18.1,64,clflush,main,const,indirect,om ref,2,1350,1575,2375,1743.22,363.3,4.81,1701.96,4.81,1376.15,5.31,560.548,2.214,3.106
clang++ 18.1,64,clflush,inplace,-,baseline,touch,1,250,300,400,313.88,99.7,1.32,272.61,1.33,0.00,1.87,0.000,0.000,0.000
clang++ 18.1,64,clflush,inplace,-,baseline,touch+touch,2,250,300,800,346.92,167.4,2.22,305.65,2.22,0.00,3.14,0.000,0.000,0.000
clang++ 18.1,64,clflush,inplace,const,yardstick,vf,1,450,525,1025,584.63,170.2,2.25,543.36,2.26,270.75,2.61,110.287,1.000,1.000
clang++ 18.1,64,clflush,inplace,const,yardstick,vf+vf,2,475,575,1425,754.77,323.3,4.28,713.50,4.28,407.85,4.82,166.130,1.000,1.000
clang++ 18.1,64,clflush,inplace,const,inplace,om ref,1,475,550,1200,683.55,236.9,3.14,642.29,3.14,369.68,3.40,150.580,1.182,1.365
clang++ 18.1,64,clflush,inplace,const,inplace,om ref,2,675,750,1500,871.83,255.1,3.38,830.57,3.38,524.91,4.04,213.813,1.164,1.287
clang++ 18.1,64,clflush,inplace_ind,-,baseline,touch,1,225,275,400,304.61,103.5,1.37,263.34,1.38,0.00,1.94,0.000,0.000,0.000
clang++ 18.1,64,clflush,inplace_ind,-,baseline,touch+touch,2,250,275,800,342.43,169.1,2.24,301.16,2.25,0.00,3.17,0.000,0.000,0.000
clang++ 18.1,64,clflush,inplace_ind,const,yardstick,vf,1,450,525,1075,588.99,177.9,2.36,547.72,2.36,284.38,2.73,115.836,1.000,1.000
clang++ 18.1,64,clflush,inplace_ind,const,yardstick,vf+vf,2,475,575,1425,750.34,316.6,4.19,709.07,4.20,407.91,4.75,166.155,1.000,1.000
clang++ 18.1,64,clflush,inplace_ind,const,inplace_ind,om ref,1,675,750,1475,864.06,245.9,3.26,822.79,3.26,559.45,3.53,227.880,1.502,1.967
clang++ 18.1,64,clflush,inplace_ind,const,inplace_ind,om ref,2,900,1050,1875,1209.46,323.0,4.28,1168.19,4.28,867.04,4.83,353.170,1.647,2.126
clang++ 18.1,64,clflush,main,use,yardstick,vf,1,450,525,1025,578.52,165.4,2.19,537.25,2.20,253.52,2.54,103.266,1.000,1.000
clang++ 18.1,64,clflush,main,use,yardstick,vf+vf,2,475,575,1375,708.60,282.2,3.74,667.33,3.74,341.53,4.36,139.114,1.000,1.000
clang++ 18.1,64,clflush,main,use,vptr_vector,om vptr,1,475,525,1025,582.29,168.8,2.24,541.03,2.24,257.29,2.58,104.802,1.007,1.015
clang++ 18.1,64,clflush,main,use,vptr_vector,om ref,1,900,1025,1800,1145.82,285.6,3.78,1104.55,3.79,820.81,3.99,334.342,2.056,3.238
clang++ 18.1,64,clflush,main,use,vptr_vector,om vptr,2,675,750,1550,883.56,270.2,3.58,842.29,3.58,516.48,4.23,210.379,1.262,1.512
clang++ 18.1,64,clflush,main,use,vptr_vector,om ref,2,1125,1250,2100,1435.77,343.6,4.55,1394.50,4.55,1068.70,5.08,435.314,2.090,3.129
clang++ 18.1,64,clflush,main,use,vptr_map,om vptr,1,475,525,1075,596.17,183.7,2.43,554.90,2.44,271.17,2.75,110.455,1.033,1.070
clang++ 18.1,64,clflush,main,use,vptr_map,om ref,1,700,775,1475,881.02,236.1,3.13,839.75,3.13,556.01,3.38,226.481,1.563,2.193
clang++ 18.1,64,clflush,main,use,vptr_map,om vptr,2,675,750,1475,838.04,241.7,3.20,796.77,3.21,470.96,3.92,191.837,1.194,1.379
clang++ 18.1,64,clflush,main,use,vptr_map,om ref,2,925,1025,1875,1195.93,321.1,4.25,1154.66,4.26,828.85,4.81,337.617,1.730,2.427
clang++ 18.1,64,clflush,main,use,flat_map,om vptr,1,475,500,950,560.62,154.6,2.05,519.36,2.05,235.62,2.41,95.975,0.967,0.929
clang++ 18.1,64,clflush,main,use,flat_map,om ref,1,700,750,1500,874.54,258.5,3.42,833.27,3.43,549.54,3.65,223.843,1.551,2.168
clang++ 18.1,64,clflush,main,use,flat_map,om vptr,2,675,750,1550,891.18,279.5,3.70,849.92,3.71,524.11,4.33,213.486,1.274,1.535
clang++ 18.1,64,clflush,main,use,flat_map,om ref,2,925,1050,1875,1221.39,319.4,4.23,1180.13,4.23,854.32,4.79,347.991,1.768,2.501
clang++ 18.1,64,clflush,main,use,indirect,om vptr,1,475,525,1050,594.84,175.3,2.32,553.57,2.33,269.84,2.65,109.913,1.030,1.064
clang++ 18.1,64,clflush,main,use,indirect,om ref,1,1100,1225,2025,1388.39,314.5,4.17,1347.12,4.17,1063.38,4.36,433.148,2.507,4.195
clang++ 18.1,64,clflush,main,use,indirect,om vptr,2,675,775,1450,869.67,239.9,3.18,828.40,3.18,502.60,3.90,204.723,1.241,1.472
clang++ 18.1,64,clflush,main,use,indirect,om ref,2,1325,1625,2325,1732.94,360.1,4.77,1691.67,4.77,1365.86,5.28,556.359,2.535,3.999
clang++ 18.1,64,clflush,inplace,use,yardstick,vf,1,425,500,1050,565.15,174.6,2.31,523.89,2.32,251.28,2.66,102.353,1.000,1.000
clang++ 18.1,64,clflush,inplace,use,yardstick,vf+vf,2,450,525,1400,693.18,295.7,3.92,651.92,3.92,346.26,4.50,141.044,1.000,1.000
clang++ 18.1,64,clflush,inplace_ind,use,yardstick,vf,1,450,500,1025,565.71,171.5,2.27,524.45,2.28,261.11,2.65,106.356,1.000,1.000
clang++ 18.1,64,clflush,inplace_ind,use,yardstick,vf+vf,2,450,550,1375,682.77,282.6,3.74,641.50,3.75,340.34,4.36,138.632,1.000,1.000
clang++ 18.1,64,clflush,inplace,use,inplace,om ref,1,475,525,950,584.62,150.8,2.00,543.36,2.00,270.75,2.39,110.283,1.037,1.077
clang++ 18.1,64,clflush,inplace,use,inplace,om ref,2,675,750,1475,856.05,247.1,3.27,814.79,3.28,509.13,3.95,207.385,1.250,1.470
clang++ 18.1,64,clflush,inplace_ind,use,inplace_ind,om ref,1,675,775,1450,856.61,226.8,3.00,815.34,3.01,552.00,3.30,224.847,1.555,2.114
clang++ 18.1,64,clflush,inplace_ind,use,inplace_ind,om ref,2,875,1050,1875,1223.81,326.6,4.33,1182.54,4.33,881.38,4.87,359.014,1.843,2.590
